,comorb_level,rr_config,dataset_type,model,roc_auc,pr_auc,accuracy
721,1.0,geno_10_mt_5,mt,svc,0.63641591039776,0.6404537144585283,0.6025
722,1.0,geno_10_mt_5,mt,svc,0.6463661591539789,0.6681064805616319,0.6025
723,1.0,geno_10_mt_5,mt,svc,0.6142153553838845,0.608335776121415,0.56
724,1.0,geno_10_mt_5,mt,svc,0.6119402985074627,0.5945077108196234,0.57
725,1.0,geno_10_mt_5,mt,svc,0.6263156578914473,0.5935629120044921,0.5875
726,1.0,geno_10_mt_5,mt,svc,0.6324908122703067,0.6597665173467018,0.57
727,1.0,geno_10_mt_5,mt,svc,0.5945398634965874,0.5926747945286245,0.575
728,1.0,geno_10_mt_5,mt,svc,0.6261656541413536,0.624820043857254,0.61
729,1.0,geno_10_mt_5,mt,svc,0.6273656841421036,0.6326735683363828,0.59
730,1.0,geno_10_mt_5,mt,svc,0.5961899047476187,0.6073236645381989,0.5775
731,1.0,geno_10_mt_5,mt,svc,0.6146903672591815,0.6302547381085226,0.5675
732,1.0,geno_10_mt_5,mt,svc,0.638740968524213,0.6553846605317399,0.585
733,1.0,geno_10_mt_5,mt,svc,0.6184904622615566,0.6288139276683595,0.5875
734,1.0,geno_10_mt_5,mt,svc,0.6269906747668692,0.6373378755446949,0.5625
735,1.0,geno_10_mt_5,mt,svc,0.6399909997749944,0.6277207562758316,0.5975
736,1.0,geno_10_mt_5,mt,svc,0.5804395109877747,0.5687422937046003,0.5625
737,1.0,geno_10_mt_5,mt,svc,0.6074401860046501,0.6124549959603309,0.565
738,1.0,geno_10_mt_5,mt,svc,0.6383909597739944,0.6670853399079987,0.575
739,1.0,geno_10_mt_5,mt,svc,0.6635665891647291,0.6610004911159296,0.6175
740,1.0,geno_10_mt_5,mt,svc,0.593764844121103,0.619138477429405,0.56
741,1.0,geno_10_mt_5,mt,svc,0.6491412285307132,0.6375429554332885,0.6
742,1.0,geno_10_mt_5,mt,svc,0.5845646141153529,0.5808369911760323,0.54
743,1.0,geno_10_mt_5,mt,svc,0.642541063526588,0.6442504584005848,0.5925
744,1.0,geno_10_mt_5,mt,svc,0.6054151353783843,0.6025848565927552,0.5775
745,1.0,geno_10_mt_5,mt,svc,0.6471911797794946,0.6381734508487125,0.6
746,1.0,geno_10_mt_5,mt,svc,0.6781669541738542,0.6957464829028854,0.6425
747,1.0,geno_10_mt_5,mt,svc,0.6430910772769318,0.6644081579196057,0.615
748,1.0,geno_10_mt_5,mt,svc,0.6078651966299158,0.6263889883271325,0.555
749,1.0,geno_10_mt_5,mt,svc,0.5713142828570714,0.5860235707880845,0.575
750,1.0,geno_10_mt_5,mt,svc,0.6404660116502912,0.6494062572322723,0.6125
751,1.0,geno_10_mt_5,mt,svc,0.6220905522638065,0.6511408862066608,0.58
752,1.0,geno_10_mt_5,mt,svc,0.6566164154103853,0.6447067204066288,0.63
753,1.0,geno_10_mt_5,mt,svc,0.6416910422760569,0.674230191979514,0.5775
754,1.0,geno_10_mt_5,mt,svc,0.7123678091952298,0.7243071513457084,0.665
755,1.0,geno_10_mt_5,mt,svc,0.6569414235355884,0.640015226158547,0.5875
756,1.0,geno_10_mt_5,mt,svc,0.6224905622640566,0.635280895503074,0.5875
757,1.0,geno_10_mt_5,mt,svc,0.6224905622640567,0.6102237911571536,0.5875
758,1.0,geno_10_mt_5,mt,svc,0.6019900497512438,0.5960645351908007,0.5575
759,1.0,geno_10_mt_5,mt,svc,0.5697642441061027,0.5925254918624967,0.515
760,1.0,geno_10_mt_5,mt,svc,0.6443911097777445,0.6280562373612995,0.5875
761,1.0,geno_10_mt_5,mt,svc,0.550188754718868,0.5786775555216237,0.5325
762,1.0,geno_10_mt_5,mt,svc,0.5805145128628215,0.5826756492953684,0.5525
763,1.0,geno_10_mt_5,mt,svc,0.6014150353758845,0.6000141819940839,0.5625
764,1.0,geno_10_mt_5,mt,svc,0.6017400435010876,0.6340866507110512,0.5675
765,1.0,geno_10_mt_5,mt,svc,0.5976399409985249,0.6300387687620291,0.565
766,1.0,geno_10_mt_5,mt,svc,0.628740718517963,0.6031363831051911,0.58
767,1.0,geno_10_mt_5,mt,svc,0.6630665766644166,0.6363590086129627,0.6125
768,1.0,geno_10_mt_5,mt,svc,0.6850671266781669,0.6583568684607168,0.64
769,1.0,geno_10_mt_5,mt,svc,0.5668141703542589,0.5716472294887283,0.5325
770,1.0,geno_10_mt_5,mt,svc,0.5829395734893372,0.5805088599320851,0.5375
771,1.0,geno_10_mt_5,mt,svc,0.6381909547738693,0.6394638858080297,0.5825
772,1.0,geno_10_mt_5,mt,svc,0.6397909947748694,0.6242669235770978,0.59
773,1.0,geno_10_mt_5,mt,svc,0.6272156803920098,0.5933706632951463,0.595
774,1.0,geno_10_mt_5,mt,svc,0.6512412810320258,0.6480457770560787,0.6
775,1.0,geno_10_mt_5,mt,svc,0.6076651916297908,0.6162020473898382,0.5625
776,1.0,geno_10_mt_5,mt,svc,0.6274906872671817,0.6450892471383513,0.595
777,1.0,geno_10_mt_5,mt,svc,0.6207155178879472,0.6134841749885767,0.5775
778,1.0,geno_10_mt_5,mt,svc,0.5960399009975249,0.621350864984151,0.57
779,1.0,geno_10_mt_5,mt,svc,0.6184654616365408,0.6108803795778653,0.5675
780,1.0,geno_10_mt_5,mt,svc,0.571739293482337,0.5592070571373972,0.535
781,1.0,geno_10_mt_5,mt,svc,0.6426660666516663,0.6563265268728639,0.595
782,1.0,geno_10_mt_5,mt,svc,0.6075151878796969,0.5969128920498841,0.5775
783,1.0,geno_10_mt_5,mt,svc,0.6683667091677292,0.6784561363855446,0.635
784,1.0,geno_10_mt_5,mt,svc,0.5780394509862746,0.5640322310959842,0.5525
785,1.0,geno_10_mt_5,mt,svc,0.6317657941448536,0.6228380444234894,0.5925
786,1.0,geno_10_mt_5,mt,svc,0.5918397959948999,0.6006685419263398,0.5425
787,1.0,geno_10_mt_5,mt,svc,0.6485662141553539,0.6374447568343853,0.595
788,1.0,geno_10_mt_5,mt,svc,0.6143653591339784,0.6095658929237027,0.59
789,1.0,geno_10_mt_5,mt,svc,0.6175404385109627,0.6252040108506477,0.5925
790,1.0,geno_10_mt_5,mt,svc,0.6325908147703692,0.5993421987638812,0.605
791,1.0,geno_10_mt_5,mt,svc,0.6287157178929473,0.6116368441618976,0.58
792,1.0,geno_10_mt_5,mt,svc,0.6605915147878697,0.6790801743534498,0.6125
793,1.0,geno_10_mt_5,mt,svc,0.6113402835070877,0.6045024176436329,0.575
794,1.0,geno_10_mt_5,mt,svc,0.6547413685342134,0.6505513667211598,0.59
795,1.0,geno_10_mt_5,mt,svc,0.6513412835320884,0.6439900952098693,0.62
796,1.0,geno_10_mt_5,mt,svc,0.6212655316382909,0.6250319074579114,0.6075
797,1.0,geno_10_mt_5,mt,svc,0.5678391959798996,0.5703564062794844,0.5425
798,1.0,geno_10_mt_5,mt,svc,0.596964924123103,0.6378309356636884,0.5575
799,1.0,geno_10_mt_5,mt,svc,0.5985399634990874,0.5852372706460627,0.595
800,1.0,geno_10_mt_5,var,svc,0.5693767344183605,0.5416195416981817,0.5525
801,1.0,geno_10_mt_5,var,svc,0.6182529563239082,0.5996889701625294,0.575
802,1.0,geno_10_mt_5,var,svc,0.5845646141153529,0.5955273454629122,0.5425
803,1.0,geno_10_mt_5,var,svc,0.55886397159929,0.5658408930998888,0.545
804,1.0,geno_10_mt_5,var,svc,0.5903272581814545,0.5637002554888307,0.5675
805,1.0,geno_10_mt_5,var,svc,0.6096652416310409,0.5880086940956509,0.5975
806,1.0,geno_10_mt_5,var,svc,0.6029025725643141,0.5586271686710651,0.565
807,1.0,geno_10_mt_5,var,svc,0.5992274806870171,0.5866211430554215,0.57
808,1.0,geno_10_mt_5,var,svc,0.567801695042376,0.5326424900157436,0.5575
809,1.0,geno_10_mt_5,var,svc,0.5902397559938999,0.5936170937872216,0.5375
810,1.0,geno_10_mt_5,var,svc,0.6020150503762594,0.5830532380551124,0.5625
811,1.0,geno_10_mt_5,var,svc,0.5921523038075952,0.5654743502647616,0.58
812,1.0,geno_10_mt_5,var,svc,0.5593389834745868,0.5569418609613052,0.5375
813,1.0,geno_10_mt_5,var,svc,0.6226780669516738,0.6016739680820948,0.5975
814,1.0,geno_10_mt_5,var,svc,0.6167279181979549,0.5895123932230736,0.61
815,1.0,geno_10_mt_5,var,svc,0.5889522238055951,0.5533859364274953,0.5625
816,1.0,geno_10_mt_5,var,svc,0.6112777819445485,0.5865942368423055,0.585
817,1.0,geno_10_mt_5,var,svc,0.6260906522663067,0.598091205212381,0.585
818,1.0,geno_10_mt_5,var,svc,0.5488012200305008,0.5247947877420251,0.5125
819,1.0,geno_10_mt_5,var,svc,0.5423260581514537,0.5119399391011059,0.5175
820,1.0,geno_10_mt_5,var,svc,0.605577639440986,0.5753940291222142,0.5675
821,1.0,geno_10_mt_5,var,svc,0.5839895997399935,0.546306422378787,0.5775
822,1.0,geno_10_mt_5,var,svc,0.6233530838270956,0.5675798959385892,0.58
823,1.0,geno_10_mt_5,var,svc,0.6017525438135953,0.5810727844488187,0.595
824,1.0,geno_10_mt_5,var,svc,0.5856146403660092,0.5622499087473729,0.555
825,1.0,geno_10_mt_5,var,svc,0.5832770819270482,0.5501907478676938,0.565
826,1.0,geno_10_mt_5,var,svc,0.6298032450811271,0.5978324357149589,0.5975
827,1.0,geno_10_mt_5,var,svc,0.5830145753643842,0.5889891498578622,0.53
828,1.0,geno_10_mt_5,var,svc,0.5618890472261806,0.5651265951083176,0.56
829,1.0,geno_10_mt_5,var,svc,0.631203280082002,0.6280708906709189,0.575
830,1.0,geno_10_mt_5,var,svc,0.5838270956773919,0.5613300985529025,0.5825
831,1.0,geno_10_mt_5,var,svc,0.5577264431610789,0.5525523506331168,0.5575
832,1.0,geno_10_mt_5,var,svc,0.6132653316332909,0.58628859757042,0.595
833,1.0,geno_10_mt_5,var,svc,0.5920023000575014,0.580685148954691,0.57
834,1.0,geno_10_mt_5,var,svc,0.570539263481587,0.554101337451509,0.5675
835,1.0,geno_10_mt_5,var,svc,0.6478161954048851,0.6258177513694816,0.6175
836,1.0,geno_10_mt_5,var,svc,0.62812820320508,0.6020944502605658,0.61
837,1.0,geno_10_mt_5,var,svc,0.5933148328708219,0.5647063254702354,0.57
838,1.0,geno_10_mt_5,var,svc,0.6024150603765094,0.5753411425972355,0.57
839,1.0,geno_10_mt_5,var,svc,0.6072151803795095,0.560996309502827,0.575
840,1.0,geno_10_mt_5,var,svc,0.5723393084827121,0.5521425731775802,0.5525
841,1.0,geno_10_mt_5,var,svc,0.5752643816095402,0.5506215474475341,0.56
842,1.0,geno_10_mt_5,var,svc,0.629403235080877,0.6033293910881554,0.5925
843,1.0,geno_10_mt_5,var,svc,0.5827020675516889,0.5714515162791384,0.555
844,1.0,geno_10_mt_5,var,svc,0.6056276406910173,0.5768578158580852,0.5775
845,1.0,geno_10_mt_5,var,svc,0.5972774319357984,0.5698479689243457,0.555
846,1.0,geno_10_mt_5,var,svc,0.6441286032150805,0.6160220229321736,0.615
847,1.0,geno_10_mt_5,var,svc,0.6404285107127677,0.6344146820597589,0.61
848,1.0,geno_10_mt_5,var,svc,0.6175404385109629,0.6282505345461038,0.5775
849,1.0,geno_10_mt_5,var,svc,0.5857396434910873,0.5689634480241035,0.5775
850,1.0,geno_10_mt_5,var,svc,0.617127928198205,0.5917715239254462,0.595
851,1.0,geno_10_mt_5,var,svc,0.6514412860321508,0.6241512370583213,0.605
852,1.0,geno_10_mt_5,var,svc,0.5737893447336184,0.556082776621743,0.5625
853,1.0,geno_10_mt_5,var,svc,0.592364809120228,0.5590458945997415,0.57
854,1.0,geno_10_mt_5,var,svc,0.6039525988149704,0.590122154266028,0.58
855,1.0,geno_10_mt_5,var,svc,0.6497287432185804,0.6435883579605302,0.6175
856,1.0,geno_10_mt_5,var,svc,0.6117902947573689,0.6143725546080657,0.57
857,1.0,geno_10_mt_5,var,svc,0.6082027050676267,0.5754660790646813,0.58
858,1.0,geno_10_mt_5,var,svc,0.6311157778944473,0.6183158544396739,0.6025
859,1.0,geno_10_mt_5,var,svc,0.6156903922598065,0.5832440413265586,0.58
860,1.0,geno_10_mt_5,var,svc,0.6084902122553064,0.574918794164943,0.585
861,1.0,geno_10_mt_5,var,svc,0.6151028775719393,0.5835833188265707,0.59
862,1.0,geno_10_mt_5,var,svc,0.6298532463311582,0.6000952983767001,0.59
863,1.0,geno_10_mt_5,var,svc,0.6236280907022674,0.5996135715121547,0.5925
864,1.0,geno_10_mt_5,var,svc,0.5427635690892272,0.5342487909756208,0.52
865,1.0,geno_10_mt_5,var,svc,0.5761019025475637,0.5817006684754416,0.55
866,1.0,geno_10_mt_5,var,svc,0.6032900822520564,0.5706506474011083,0.58
867,1.0,geno_10_mt_5,var,svc,0.5671266781669542,0.5755316407827269,0.545
868,1.0,geno_10_mt_5,var,svc,0.6229405735143378,0.5999245844694967,0.6125
869,1.0,geno_10_mt_5,var,svc,0.6048026200655016,0.5581263938466614,0.5625
870,1.0,geno_10_mt_5,var,svc,0.5710767769194229,0.5603076346764894,0.5475
871,1.0,geno_10_mt_5,var,svc,0.6064401610040251,0.5686101266211843,0.585
872,1.0,geno_10_mt_5,var,svc,0.5858771469286732,0.5568191072898176,0.5575
873,1.0,geno_10_mt_5,var,svc,0.6071901797544939,0.5893694864698336,0.585
874,1.0,geno_10_mt_5,var,svc,0.5829395734893372,0.5779037645492798,0.5625
875,1.0,geno_10_mt_5,var,svc,0.5794644866121653,0.5801172145971598,0.5625
876,1.0,geno_10_mt_5,var,svc,0.6277281932048302,0.5928715570254806,0.57
877,1.0,geno_10_mt_5,var,svc,0.5765019125478137,0.5665855067696849,0.5625
878,1.0,geno_10_mt_5,var,svc,0.5751643791094777,0.5554257398197923,0.56
879,1.0,geno_10_mt_5,var,svc,0.6259031475786894,0.5871610077617387,0.6125
880,1.0,geno_10_mt_5,var,svc,0.5976024400610016,0.569572538913498,0.5925
881,1.0,geno_10_mt_5,var,svc,0.5827395684892123,0.5740932321000323,0.56
882,1.0,geno_10_mt_5,var,svc,0.592564814120353,0.5672001590895382,0.5625
883,1.0,geno_10_mt_5,var,svc,0.5718517962949073,0.5427998436033747,0.575
884,1.0,geno_10_mt_5,var,svc,0.6243781094527365,0.611584337835143,0.5875
885,1.0,geno_10_mt_5,var,svc,0.6102402560064002,0.5858102842958148,0.6
886,1.0,geno_10_mt_5,var,svc,0.6116027900697517,0.5929874666059157,0.58
887,1.0,geno_10_mt_5,var,svc,0.6035650891272282,0.580240258046997,0.585
888,1.0,geno_10_mt_5,var,svc,0.6041526038150955,0.5670202789837845,0.575
889,1.0,geno_10_mt_5,var,svc,0.6363034075851896,0.5824169278692904,0.595
890,1.0,geno_10_mt_5,var,svc,0.5269881747043677,0.5058385304565393,0.5175
891,1.0,geno_10_mt_5,var,svc,0.583827095677392,0.5871318902682279,0.5475
892,1.0,geno_10_mt_5,var,svc,0.6153653841346034,0.5699485559478144,0.5775
893,1.0,geno_10_mt_5,var,svc,0.600840021000525,0.5791984798617078,0.585
894,1.0,geno_10_mt_5,var,svc,0.5973024325608141,0.5676309014218139,0.585
895,1.0,geno_10_mt_5,var,svc,0.5559513987849696,0.5172853758610716,0.5675
896,1.0,geno_10_mt_5,var,svc,0.5600265006625166,0.55915914029852,0.5525
897,1.0,geno_10_mt_5,var,svc,0.6532663316582916,0.6228208010017636,0.6375
898,1.0,geno_10_mt_5,var,svc,0.6094652366309157,0.6058952066217538,0.5775
899,1.0,geno_10_mt_5,var,svc,0.6021275531888297,0.5862344631099932,0.5725
900,0.6,geno_10_mt_5,merged,knn,0.6125403135078377,0.6142122104969722,0.5675
901,0.6,geno_10_mt_5,merged,knn,0.549988749718743,0.5685116107987378,0.525
902,0.6,geno_10_mt_5,merged,knn,0.6148153703842596,0.615297140616943,0.5925
903,0.6,geno_10_mt_5,merged,knn,0.5859896497412436,0.5724492355492102,0.55
904,0.6,geno_10_mt_5,merged,knn,0.5551138778469462,0.5528100263263954,0.5425
905,0.6,geno_10_mt_5,merged,knn,0.6185529638240956,0.6128702271956588,0.595
906,0.6,geno_10_mt_5,merged,knn,0.660766519162979,0.6618782265502341,0.61
907,0.6,geno_10_mt_5,merged,knn,0.5895397384934623,0.5961843920863071,0.56
908,0.6,geno_10_mt_5,merged,knn,0.5775894397359934,0.5746335526540273,0.5625
909,0.6,geno_10_mt_5,merged,knn,0.6153153828845721,0.6149732758326452,0.5975
910,0.6,geno_10_mt_5,merged,knn,0.6094652366309159,0.6149755164021569,0.5925
911,0.6,geno_10_mt_5,merged,knn,0.5593139828495712,0.5352229566034724,0.5425
912,0.6,geno_10_mt_5,merged,knn,0.6221655541388534,0.6001516019534201,0.6
913,0.6,geno_10_mt_5,merged,knn,0.6000900022500563,0.5962793540991695,0.55
914,0.6,geno_10_mt_5,merged,knn,0.5829645741143529,0.5788077231638455,0.5475
915,0.6,geno_10_mt_5,merged,knn,0.5622140553513838,0.5530772770181545,0.555
916,0.6,geno_10_mt_5,merged,knn,0.6320658016450411,0.6167971691183557,0.605
917,0.6,geno_10_mt_5,merged,knn,0.6025400635015875,0.5818824312247939,0.555
918,0.6,geno_10_mt_5,merged,knn,0.575814395359884,0.5859931453188585,0.5475
919,0.6,geno_10_mt_5,merged,knn,0.6203155078876972,0.6242347087802533,0.5975
920,0.6,geno_10_mt_5,merged,knn,0.6561664041601041,0.6472174951139218,0.615
921,0.6,geno_10_mt_5,merged,knn,0.5601390034750868,0.5688110848755555,0.54
922,0.6,geno_10_mt_5,merged,knn,0.5912647816195404,0.6018339446341499,0.57
923,0.6,geno_10_mt_5,merged,knn,0.5895147378684467,0.582180682494074,0.5725
924,0.6,geno_10_mt_5,merged,knn,0.5884647116177905,0.5983471905964843,0.5825
925,0.6,geno_10_mt_5,merged,knn,0.6293407335183379,0.6007412780623054,0.57
926,0.6,geno_10_mt_5,merged,knn,0.6112652816320407,0.5985366291568341,0.585
927,0.6,geno_10_mt_5,merged,knn,0.5682142053551339,0.5639724349432256,0.535
928,0.6,geno_10_mt_5,merged,knn,0.5899397484937123,0.5999571934740151,0.585
929,0.6,geno_10_mt_5,merged,knn,0.5874896872421811,0.5669045941866349,0.545
930,0.6,geno_10_mt_5,merged,knn,0.6123903097577439,0.5653312188682409,0.58
931,0.6,geno_10_mt_5,merged,knn,0.6546413660341509,0.6291102856450048,0.6
932,0.6,geno_10_mt_5,merged,knn,0.5951148778719468,0.5708418907345244,0.5775
933,0.6,geno_10_mt_5,merged,knn,0.6268656716417911,0.6476567006155382,0.6075
934,0.6,geno_10_mt_5,merged,knn,0.5991649791244781,0.5855391158563285,0.5475
935,0.6,geno_10_mt_5,merged,knn,0.5702892572314308,0.5704402498601346,0.53
936,0.6,geno_10_mt_5,merged,knn,0.6344408610215255,0.6192695390689831,0.605
937,0.6,geno_10_mt_5,merged,knn,0.5920648016200405,0.5897158262308899,0.5775
938,0.6,geno_10_mt_5,merged,knn,0.6068651716292908,0.6014507800688829,0.575
939,0.6,geno_10_mt_5,merged,knn,0.6294907372684317,0.6025013377733398,0.6125
940,0.6,geno_10_mt_5,merged,knn,0.6034150853771344,0.5889741111867706,0.56
941,0.6,geno_10_mt_5,merged,knn,0.6028150703767594,0.5989598332089315,0.58
942,0.6,geno_10_mt_5,merged,knn,0.6684667116677917,0.65817350722682,0.5975
943,0.6,geno_10_mt_5,merged,knn,0.6065651641291032,0.6029358236185847,0.56
944,0.6,geno_10_mt_5,merged,knn,0.5350633765844146,0.5390236842324092,0.54
945,0.6,geno_10_mt_5,merged,knn,0.6066651666291657,0.5922445486545527,0.5825
946,0.6,geno_10_mt_5,merged,knn,0.578014450361259,0.5717764263969737,0.545
947,0.6,geno_10_mt_5,merged,knn,0.5673141828545714,0.5554348729517486,0.5475
948,0.6,geno_10_mt_5,merged,knn,0.6169654241356033,0.6089535099005187,0.56
949,0.6,geno_10_mt_5,merged,knn,0.5877396934923372,0.5691800111780436,0.5525
950,0.6,geno_10_mt_5,mt,knn,0.576614415360384,0.5808933383947122,0.545
951,0.6,geno_10_mt_5,mt,knn,0.567339183479587,0.5541467490870831,0.545
952,0.6,geno_10_mt_5,mt,knn,0.5619140478511964,0.5639055490015621,0.5675
953,0.6,geno_10_mt_5,mt,knn,0.5916897922448061,0.598380788055577,0.565
954,0.6,geno_10_mt_5,mt,knn,0.5884147103677592,0.5858960709634177,0.5525
955,0.6,geno_10_mt_5,mt,knn,0.587827195679892,0.5975472626111424,0.5575
956,0.6,geno_10_mt_5,mt,knn,0.5708392709817744,0.5465236182797081,0.5675
957,0.6,geno_10_mt_5,mt,knn,0.5212005300132503,0.5147637614918068,0.495
958,0.6,geno_10_mt_5,mt,knn,0.5716017900447512,0.5470602037909418,0.56
959,0.6,geno_10_mt_5,mt,knn,0.5971899297482437,0.5732827800194418,0.595
960,0.6,geno_10_mt_5,mt,knn,0.5870271756793919,0.5674802846073862,0.555
961,0.6,geno_10_mt_5,mt,knn,0.6043651091277282,0.6005899629166789,0.55
962,0.6,geno_10_mt_5,mt,knn,0.5625265631640791,0.5442251403981918,0.5475
963,0.6,geno_10_mt_5,mt,knn,0.5272381809545238,0.5378682636116054,0.5075
964,0.6,geno_10_mt_5,mt,knn,0.5696142403560088,0.5455065700343524,0.5775
965,0.6,geno_10_mt_5,mt,knn,0.5827645691142279,0.5808510843728465,0.53
966,0.6,geno_10_mt_5,mt,knn,0.5380134503362584,0.5369750895327039,0.5175
967,0.6,geno_10_mt_5,mt,knn,0.5538638465961649,0.5577847993704017,0.55
968,0.6,geno_10_mt_5,mt,knn,0.6262406560164003,0.6096926529212678,0.57
969,0.6,geno_10_mt_5,mt,knn,0.586164654116353,0.581606082289168,0.5825
970,0.6,geno_10_mt_5,mt,knn,0.578814470361759,0.5604122200886859,0.5775
971,0.6,geno_10_mt_5,mt,knn,0.5697642441061027,0.542877026413062,0.5525
972,0.6,geno_10_mt_5,mt,knn,0.5669641741043526,0.5687663727460159,0.52
973,0.6,geno_10_mt_5,mt,knn,0.5598889972249306,0.5569777900718159,0.5525
974,0.6,geno_10_mt_5,mt,knn,0.5826395659891497,0.5475405687656566,0.5675
975,0.6,geno_10_mt_5,mt,knn,0.5779894497362434,0.5760612328087227,0.5475
976,0.6,geno_10_mt_5,mt,knn,0.5396884922123053,0.5418726747810614,0.54
977,0.6,geno_10_mt_5,mt,knn,0.6084277106927674,0.5866920693915819,0.58
978,0.6,geno_10_mt_5,mt,knn,0.5728143203580089,0.5523854985522929,0.5575
979,0.6,geno_10_mt_5,mt,knn,0.5298132453311333,0.5453276942595386,0.5275
980,0.6,geno_10_mt_5,mt,knn,0.5449386234655866,0.5504729306257382,0.54
981,0.6,geno_10_mt_5,mt,knn,0.574614365359134,0.5633720746578741,0.555
982,0.6,geno_10_mt_5,mt,knn,0.5246381159528988,0.5156049784264504,0.5125
983,0.6,geno_10_mt_5,mt,knn,0.583489587239681,0.564220247081954,0.5725
984,0.6,geno_10_mt_5,mt,knn,0.5389259731493287,0.5459975955328444,0.5325
985,0.6,geno_10_mt_5,mt,knn,0.5759018975474386,0.5818077987896704,0.5575
986,0.6,geno_10_mt_5,mt,knn,0.5924523113077826,0.6073096131516321,0.565
987,0.6,geno_10_mt_5,mt,knn,0.5941898547463687,0.5797690676150177,0.5575
988,0.6,geno_10_mt_5,mt,knn,0.5452761319032976,0.5278844739729014,0.54
989,0.6,geno_10_mt_5,mt,knn,0.5484637115927897,0.585780240383526,0.53
990,0.6,geno_10_mt_5,mt,knn,0.5670641766044151,0.5789650825842636,0.54
991,0.6,geno_10_mt_5,mt,knn,0.5472636815920398,0.5197709730587068,0.5375
992,0.6,geno_10_mt_5,mt,knn,0.5677016925423135,0.5714071085551615,0.5675
993,0.6,geno_10_mt_5,mt,knn,0.6014400360009,0.606308747269789,0.57
994,0.6,geno_10_mt_5,mt,knn,0.5869396734918373,0.6086673861950573,0.5775
995,0.6,geno_10_mt_5,mt,knn,0.5448636215905397,0.5522066624639078,0.53
996,0.6,geno_10_mt_5,mt,knn,0.5611515287882197,0.5465653857832262,0.5425
997,0.6,geno_10_mt_5,mt,knn,0.5304632615815396,0.5465814958535136,0.515
998,0.6,geno_10_mt_5,mt,knn,0.5392509812745319,0.5333997786611072,0.5375
999,0.6,geno_10_mt_5,mt,knn,0.5461761544038601,0.544791477856486,0.5375
1000,0.6,geno_10_mt_5,var,knn,0.5237755943898597,0.5209426606987531,0.49
1001,0.6,geno_10_mt_5,var,knn,0.5454261356533914,0.5312444731272218,0.53
1002,0.6,geno_10_mt_5,var,knn,0.582089552238806,0.5527729226938581,0.5525
1003,0.6,geno_10_mt_5,var,knn,0.6055151378784469,0.5655401355884426,0.585
1004,0.6,geno_10_mt_5,var,knn,0.530300757518938,0.5211661742006989,0.5225
1005,0.6,geno_10_mt_5,var,knn,0.6297282432060801,0.605887895113546,0.59
1006,0.6,geno_10_mt_5,var,knn,0.5776019400485012,0.5457545135063177,0.56
1007,0.6,geno_10_mt_5,var,knn,0.6064151603790096,0.5696475738431205,0.595
1008,0.6,geno_10_mt_5,var,knn,0.6017150428760718,0.5715330882453731,0.5725
1009,0.6,geno_10_mt_5,var,knn,0.5395259881497038,0.5135623017452093,0.5275
1010,0.6,geno_10_mt_5,var,knn,0.5829895747393685,0.5528901655749688,0.57
1011,0.6,geno_10_mt_5,var,knn,0.5735893397334934,0.5443694698322787,0.5675
1012,0.6,geno_10_mt_5,var,knn,0.603915097877447,0.5599795982336191,0.6075
1013,0.6,geno_10_mt_5,var,knn,0.5851521288032201,0.5672102006394777,0.55
1014,0.6,geno_10_mt_5,var,knn,0.5187379684492112,0.5111861205781626,0.525
1015,0.6,geno_10_mt_5,var,knn,0.5592764819120477,0.5317024695041388,0.55
1016,0.6,geno_10_mt_5,var,knn,0.5739893497337434,0.5407766514651587,0.58
1017,0.6,geno_10_mt_5,var,knn,0.5521638040951024,0.5308233051167721,0.5575
1018,0.6,geno_10_mt_5,var,knn,0.594364859121478,0.5529930464448765,0.59
1019,0.6,geno_10_mt_5,var,knn,0.5845896147403685,0.5526245386783205,0.57
1020,0.6,geno_10_mt_5,var,knn,0.5584764619115478,0.5336032250199786,0.5425
1021,0.6,geno_10_mt_5,var,knn,0.5193754843871097,0.5168046857164862,0.4975
1022,0.6,geno_10_mt_5,var,knn,0.5321508037700943,0.5235700543110658,0.5175
1023,0.6,geno_10_mt_5,var,knn,0.5111377784444612,0.5115682957424477,0.51
1024,0.6,geno_10_mt_5,var,knn,0.5625390634765869,0.5388948695225945,0.55
1025,0.6,geno_10_mt_5,var,knn,0.5418385459636491,0.5237342116534057,0.53
1026,0.6,geno_10_mt_5,var,knn,0.5860646516162904,0.5521378854986572,0.5775
1027,0.6,geno_10_mt_5,var,knn,0.5931523288082202,0.5641499092200393,0.5875
1028,0.6,geno_10_mt_5,var,knn,0.5255006375159379,0.5124925389560427,0.5325
1029,0.6,geno_10_mt_5,var,knn,0.5515762894072351,0.5316255296088285,0.5525
1030,0.6,geno_10_mt_5,var,knn,0.5507137678441961,0.534127835534476,0.535
1031,0.6,geno_10_mt_5,var,knn,0.5433010825270632,0.5180663257820894,0.56
1032,0.6,geno_10_mt_5,var,knn,0.5622640566014151,0.5349658575133733,0.5475
1033,0.6,geno_10_mt_5,var,knn,0.5972899322483062,0.5522155970288716,0.6
1034,0.6,geno_10_mt_5,var,knn,0.5612515312882822,0.5450792422927079,0.5275
1035,0.6,geno_10_mt_5,var,knn,0.5584389609740243,0.541728541113299,0.5225
1036,0.6,geno_10_mt_5,var,knn,0.5464011600290006,0.5212531236993396,0.545
1037,0.6,geno_10_mt_5,var,knn,0.5867146678666967,0.5561310153823241,0.5625
