A,B,C,D
4.8888e+05,1.4438e+12,41.804,-72.249
4.8888e+05,1.4438e+12,41.804,-72.249
4.8888e+05,1.4438e+12,41.804,-72.249
4.8888e+05,1.4438e+12,41.804,-72.249
4.8888e+05,1.4438e+12,41.804,-72.249
4.8888e+05,1.4438e+12,41.804,-72.249
4.8888e+05,1.4438e+12,41.804,-72.249
4.8888e+05,1.4438e+12,41.804,-72.249
4.8888e+05,1.4438e+12,41.804,-72.249
4.8888e+05,1.4438e+12,41.804,-72.249
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.247
4.8888e+05,1.4438e+12,41.806,-72.255
4.8888e+05,1.4438e+12,41.806,-72.255
4.8888e+05,1.4438e+12,41.806,-72.255
4.8888e+05,1.4438e+12,41.806,-72.255
4.8888e+05,1.4438e+12,41.806,-72.255
4.8888e+05,1.4438e+12,41.806,-72.255
4.8888e+05,1.4438e+12,41.806,-72.255
4.8888e+05,1.4438e+12,41.806,-72.255
4.8888e+05,1.4438e+12,41.806,-72.255
4.8888e+05,1.4438e+12,41.806,-72.255
4.8888e+05,1.4438e+12,41.806,-72.255
4.8888e+05,1.4438e+12,41.806,-72.255
4.8888e+05,1.4438e+12,41.806,-72.255
4.8888e+05,1.4438e+12,41.806,-72.255
4.8888e+05,1.4438e+12,41.806,-72.255
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
4.8888e+05,1.4438e+12,41.809,-72.257
