A,B,C,D
5.0784e+05,1.4467e+12,41.807,-72.253
5.0784e+05,1.4467e+12,41.807,-72.253
5.0784e+05,1.4467e+12,41.807,-72.251
5.0784e+05,1.4467e+12,41.805,-72.248
5.0784e+05,1.4467e+12,41.806,-72.248
5.0784e+05,1.4467e+12,41.806,-72.248
5.0784e+05,1.4467e+12,41.805,-72.249
5.0784e+05,1.4467e+12,41.807,-72.249
5.0784e+05,1.4467e+12,41.806,-72.248
5.0784e+05,1.4467e+12,41.806,-72.248
5.0784e+05,1.4467e+12,41.806,-72.248
5.0784e+05,1.4467e+12,41.816,-72.254
5.0784e+05,1.4467e+12,41.803,-72.242
5.0784e+05,1.4467e+12,41.803,-72.242
5.0784e+05,1.4467e+12,41.803,-72.242
5.0784e+05,1.4467e+12,41.779,-72.212
5.0784e+05,1.4467e+12,41.724,-72.226
5.0784e+05,1.4467e+12,41.721,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.718,-72.224
5.0784e+05,1.4467e+12,41.713,-72.214
5.0784e+05,1.4467e+12,41.713,-72.215
5.0784e+05,1.4467e+12,41.713,-72.214
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
5.0784e+05,1.4467e+12,41.72,-72.224
