A,B,C,D
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.806,-72.253
9.0487e+05,1.4456e+12,41.806,-72.253
9.0487e+05,1.4456e+12,41.807,-72.255
9.0487e+05,1.4456e+12,41.807,-72.255
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.254
9.0487e+05,1.4456e+12,41.807,-72.254
9.0487e+05,1.4456e+12,41.807,-72.254
9.0487e+05,1.4456e+12,41.807,-72.254
9.0487e+05,1.4456e+12,41.807,-72.254
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.255
9.0487e+05,1.4456e+12,41.807,-72.255
9.0487e+05,1.4456e+12,41.807,-72.255
9.0487e+05,1.4456e+12,41.807,-72.255
9.0487e+05,1.4456e+12,41.807,-72.255
9.0487e+05,1.4456e+12,41.807,-72.255
9.0487e+05,1.4456e+12,41.807,-72.255
9.0487e+05,1.4456e+12,41.807,-72.255
9.0487e+05,1.4456e+12,41.807,-72.255
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.255
9.0487e+05,1.4456e+12,41.807,-72.255
9.0487e+05,1.4456e+12,41.807,-72.255
9.0487e+05,1.4456e+12,41.807,-72.255
9.0487e+05,1.4456e+12,41.807,-72.255
9.0487e+05,1.4456e+12,41.807,-72.255
9.0487e+05,1.4456e+12,41.807,-72.255
9.0487e+05,1.4456e+12,41.806,-72.255
9.0487e+05,1.4456e+12,41.806,-72.255
9.0487e+05,1.4456e+12,41.806,-72.255
9.0487e+05,1.4456e+12,41.806,-72.255
9.0487e+05,1.4456e+12,41.806,-72.255
9.0487e+05,1.4456e+12,41.807,-72.252
9.0487e+05,1.4456e+12,41.807,-72.252
9.0487e+05,1.4456e+12,41.807,-72.254
9.0487e+05,1.4456e+12,41.807,-72.254
9.0487e+05,1.4456e+12,41.807,-72.255
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
9.0487e+05,1.4456e+12,41.807,-72.253
