A,B,C,D
7.2118e+05,1.4471e+12,41.807,-72.253
7.2118e+05,1.4471e+12,41.807,-72.253
7.2118e+05,1.4471e+12,41.807,-72.253
7.2118e+05,1.4471e+12,41.807,-72.253
7.2118e+05,1.4471e+12,41.804,-72.252
7.2118e+05,1.4471e+12,41.804,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.251
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.25
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.806,-72.251
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.806,-72.251
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.806,-72.251
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.806,-72.251
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.805,-72.252
7.2118e+05,1.4471e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.806,-72.251
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.804,-72.249
7.2118e+05,1.4472e+12,41.805,-72.25
7.2118e+05,1.4472e+12,41.806,-72.244
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.805,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.806,-72.252
7.2118e+05,1.4472e+12,41.807,-72.253
7.2118e+05,1.4472e+12,41.808,-72.253
7.2118e+05,1.4472e+12,41.808,-72.253
7.2118e+05,1.4472e+12,41.808,-72.253
7.2118e+05,1.4472e+12,41.808,-72.252
7.2118e+05,1.4472e+12,41.808,-72.253
7.2118e+05,1.4472e+12,41.808,-72.253
7.2118e+05,1.4472e+12,41.804,-72.252
7.2118e+05,1.4472e+12,41.804,-72.252
7.2118e+05,1.4472e+12,41.804,-72.256
7.2118e+05,1.4472e+12,41.815,-72.254
7.2118e+05,1.4472e+12,41.859,-72.35
7.2118e+05,1.4472e+12,41.829,-72.48
7.2118e+05,1.4472e+12,41.767,-72.657
