A,B,C,D
1.7071e+05,1.4441e+12,41.728,-72.207
1.7071e+05,1.4441e+12,41.728,-72.207
1.7071e+05,1.4441e+12,41.728,-72.205
1.7071e+05,1.4441e+12,41.73,-72.202
1.7071e+05,1.4441e+12,41.756,-72.194
1.7071e+05,1.4441e+12,41.801,-72.241
1.7071e+05,1.4441e+12,41.8,-72.243
1.7071e+05,1.4441e+12,41.806,-72.245
1.7071e+05,1.4441e+12,41.803,-72.255
1.7071e+05,1.4441e+12,41.803,-72.253
1.7071e+05,1.4442e+12,41.804,-72.252
1.7071e+05,1.4442e+12,41.804,-72.252
1.7071e+05,1.4442e+12,41.805,-72.253
1.7071e+05,1.4442e+12,41.807,-72.252
1.7071e+05,1.4442e+12,41.804,-72.251
1.7071e+05,1.4442e+12,41.804,-72.242
1.7071e+05,1.4442e+12,41.776,-72.209
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.208
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.208
1.7071e+05,1.4442e+12,41.728,-72.208
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.208
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.207
1.7071e+05,1.4442e+12,41.728,-72.206
1.7071e+05,1.4442e+12,41.728,-72.202
1.7071e+05,1.4442e+12,41.732,-72.2
1.7071e+05,1.4442e+12,41.74,-72.198
1.7071e+05,1.4442e+12,41.801,-72.243
1.7071e+05,1.4442e+12,41.801,-72.242
