A,B,C,D
4.9414e+05,1.4472e+12,41.807,-72.253
4.9414e+05,1.4472e+12,41.807,-72.253
4.9414e+05,1.4472e+12,41.807,-72.253
4.9414e+05,1.4472e+12,41.807,-72.253
4.9414e+05,1.4472e+12,41.807,-72.253
4.9414e+05,1.4472e+12,41.807,-72.253
4.9414e+05,1.4472e+12,41.807,-72.253
4.9414e+05,1.4472e+12,41.807,-72.253
4.9414e+05,1.4472e+12,41.807,-72.254
4.9414e+05,1.4472e+12,41.807,-72.255
4.9414e+05,1.4472e+12,41.807,-72.253
4.9414e+05,1.4472e+12,41.807,-72.255
4.9414e+05,1.4472e+12,41.807,-72.255
4.9414e+05,1.4472e+12,41.807,-72.253
4.9414e+05,1.4472e+12,41.807,-72.254
4.9414e+05,1.4472e+12,41.807,-72.254
4.9414e+05,1.4472e+12,41.807,-72.254
4.9414e+05,1.4472e+12,41.808,-72.255
4.9414e+05,1.4472e+12,41.807,-72.254
4.9414e+05,1.4472e+12,41.807,-72.254
4.9414e+05,1.4472e+12,41.807,-72.254
4.9414e+05,1.4472e+12,41.807,-72.254
4.9414e+05,1.4472e+12,41.807,-72.254
4.9414e+05,1.4472e+12,41.807,-72.255
4.9414e+05,1.4472e+12,41.808,-72.255
4.9414e+05,1.4472e+12,41.807,-72.254
4.9414e+05,1.4472e+12,41.807,-72.254
4.9414e+05,1.4472e+12,41.807,-72.254
4.9414e+05,1.4473e+12,41.807,-72.254
4.9414e+05,1.4473e+12,41.807,-72.254
4.9414e+05,1.4473e+12,41.81,-72.248
4.9414e+05,1.4473e+12,41.81,-72.247
4.9414e+05,1.4473e+12,41.81,-72.247
4.9414e+05,1.4473e+12,41.807,-72.254
4.9414e+05,1.4473e+12,41.807,-72.254
4.9414e+05,1.4473e+12,41.813,-72.254
4.9414e+05,1.4473e+12,41.813,-72.254
4.9414e+05,1.4473e+12,41.813,-72.254
4.9414e+05,1.4473e+12,41.813,-72.254
4.9414e+05,1.4473e+12,41.81,-72.247
4.9414e+05,1.4473e+12,41.81,-72.247
4.9414e+05,1.4473e+12,41.81,-72.247
4.9414e+05,1.4473e+12,41.81,-72.247
4.9414e+05,1.4473e+12,41.81,-72.247
4.9414e+05,1.4473e+12,41.81,-72.247
4.9414e+05,1.4473e+12,41.81,-72.247
4.9414e+05,1.4473e+12,41.81,-72.247
4.9414e+05,1.4473e+12,41.81,-72.247
4.9414e+05,1.4473e+12,41.81,-72.248
4.9414e+05,1.4473e+12,41.81,-72.248
4.9414e+05,1.4473e+12,41.81,-72.248
4.9414e+05,1.4473e+12,41.805,-72.246
4.9414e+05,1.4473e+12,41.806,-72.245
4.9414e+05,1.4473e+12,41.805,-72.246
4.9414e+05,1.4473e+12,41.805,-72.246
4.9414e+05,1.4473e+12,41.804,-72.242
4.9414e+05,1.4473e+12,41.805,-72.246
4.9414e+05,1.4473e+12,41.805,-72.246
4.9414e+05,1.4473e+12,41.81,-72.247
4.9414e+05,1.4473e+12,41.81,-72.247
4.9414e+05,1.4473e+12,41.809,-72.249
4.9414e+05,1.4473e+12,41.809,-72.249
4.9414e+05,1.4473e+12,41.81,-72.252
4.9414e+05,1.4473e+12,41.809,-72.252
4.9414e+05,1.4473e+12,41.809,-72.252
4.9414e+05,1.4473e+12,41.809,-72.252
4.9414e+05,1.4473e+12,41.809,-72.252
4.9414e+05,1.4473e+12,41.809,-72.252
4.9414e+05,1.4473e+12,41.809,-72.252
4.9414e+05,1.4473e+12,41.811,-72.254
4.9414e+05,1.4473e+12,41.811,-72.254
4.9414e+05,1.4473e+12,41.811,-72.254
4.9414e+05,1.4473e+12,41.809,-72.253
4.9414e+05,1.4473e+12,41.809,-72.253
4.9414e+05,1.4473e+12,41.808,-72.253
4.9414e+05,1.4473e+12,41.808,-72.253
4.9414e+05,1.4473e+12,41.809,-72.253
4.9414e+05,1.4473e+12,41.809,-72.253
4.9414e+05,1.4473e+12,41.808,-72.251
4.9414e+05,1.4473e+12,41.808,-72.252
4.9414e+05,1.4473e+12,41.809,-72.253
4.9414e+05,1.4473e+12,41.81,-72.255
4.9414e+05,1.4473e+12,41.81,-72.255
4.9414e+05,1.4473e+12,41.809,-72.255
4.9414e+05,1.4473e+12,41.809,-72.255
4.9414e+05,1.4473e+12,41.812,-72.255
4.9414e+05,1.4473e+12,41.812,-72.255
4.9414e+05,1.4473e+12,41.81,-72.256
4.9414e+05,1.4473e+12,41.81,-72.256
4.9414e+05,1.4473e+12,41.81,-72.256
4.9414e+05,1.4473e+12,41.81,-72.256
4.9414e+05,1.4473e+12,41.81,-72.256
4.9414e+05,1.4473e+12,41.81,-72.256
4.9414e+05,1.4473e+12,41.81,-72.256
4.9414e+05,1.4473e+12,41.81,-72.256
4.9414e+05,1.4473e+12,41.812,-72.255
4.9414e+05,1.4473e+12,41.81,-72.257
4.9414e+05,1.4473e+12,41.81,-72.257
4.9414e+05,1.4473e+12,41.807,-72.255
4.9414e+05,1.4474e+12,41.807,-72.255
4.9414e+05,1.4474e+12,41.807,-72.255
4.9414e+05,1.4474e+12,41.807,-72.255
4.9414e+05,1.4474e+12,41.807,-72.255
4.9414e+05,1.4474e+12,41.807,-72.255
4.9414e+05,1.4474e+12,41.807,-72.255
4.9414e+05,1.4474e+12,41.807,-72.255
4.9414e+05,1.4474e+12,41.808,-72.255
4.9414e+05,1.4474e+12,41.807,-72.254
4.9414e+05,1.4474e+12,41.807,-72.254
4.9414e+05,1.4474e+12,41.807,-72.254
4.9414e+05,1.4474e+12,41.807,-72.254
4.9414e+05,1.4474e+12,41.807,-72.254
4.9414e+05,1.4474e+12,41.807,-72.254
4.9414e+05,1.4474e+12,41.807,-72.254
4.9414e+05,1.4474e+12,41.807,-72.254
4.9414e+05,1.4474e+12,41.807,-72.254
4.9414e+05,1.4474e+12,41.807,-72.254
4.9414e+05,1.4474e+12,41.807,-72.254
4.9414e+05,1.4474e+12,41.807,-72.254
4.9414e+05,1.4474e+12,41.807,-72.255
4.9414e+05,1.4474e+12,41.807,-72.255
4.9414e+05,1.4474e+12,41.81,-72.257
4.9414e+05,1.4474e+12,41.81,-72.257
4.9414e+05,1.4474e+12,41.81,-72.257
4.9414e+05,1.4474e+12,41.81,-72.257
4.9414e+05,1.4474e+12,41.81,-72.257
4.9414e+05,1.4474e+12,41.81,-72.257
4.9414e+05,1.4474e+12,41.81,-72.257
4.9414e+05,1.4474e+12,41.81,-72.257
4.9414e+05,1.4474e+12,41.81,-72.257
4.9414e+05,1.4474e+12,41.81,-72.257
4.9414e+05,1.4474e+12,41.81,-72.257
4.9414e+05,1.4474e+12,41.81,-72.257
4.9414e+05,1.4474e+12,41.81,-72.257
4.9414e+05,1.4474e+12,41.811,-72.256
4.9414e+05,1.4474e+12,41.811,-72.256
4.9414e+05,1.4474e+12,41.811,-72.256
4.9414e+05,1.4474e+12,41.811,-72.256
4.9414e+05,1.4474e+12,41.81,-72.256
4.9414e+05,1.4474e+12,41.811,-72.256
4.9414e+05,1.4474e+12,41.811,-72.256
4.9414e+05,1.4474e+12,41.811,-72.256
4.9414e+05,1.4474e+12,41.811,-72.256
4.9414e+05,1.4474e+12,41.81,-72.256
4.9414e+05,1.4474e+12,41.811,-72.256
4.9414e+05,1.4474e+12,41.81,-72.256
