A,B,C,D
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.444e+12,41.717,-72.224
1.9476e+05,1.4441e+12,41.717,-72.224
1.9476e+05,1.4441e+12,41.717,-72.224
1.9476e+05,1.4441e+12,41.717,-72.224
1.9476e+05,1.4441e+12,41.717,-72.224
1.9476e+05,1.4441e+12,41.717,-72.224
1.9476e+05,1.4441e+12,41.717,-72.224
1.9476e+05,1.4441e+12,41.717,-72.224
1.9476e+05,1.4441e+12,41.717,-72.224
1.9476e+05,1.4441e+12,41.717,-72.224
1.9476e+05,1.4441e+12,41.808,-72.256
1.9476e+05,1.4441e+12,41.808,-72.256
1.9476e+05,1.4441e+12,41.808,-72.256
1.9476e+05,1.4441e+12,41.808,-72.256
1.9476e+05,1.4441e+12,41.808,-72.256
1.9476e+05,1.4441e+12,41.807,-72.254
1.9476e+05,1.4441e+12,41.807,-72.254
1.9476e+05,1.4441e+12,41.807,-72.254
1.9476e+05,1.4441e+12,41.807,-72.254
1.9476e+05,1.4441e+12,41.807,-72.254
1.9476e+05,1.4441e+12,41.807,-72.254
1.9476e+05,1.4441e+12,41.807,-72.254
1.9476e+05,1.4441e+12,41.807,-72.249
1.9476e+05,1.4441e+12,41.807,-72.249
1.9476e+05,1.4441e+12,41.807,-72.249
1.9476e+05,1.4441e+12,41.807,-72.249
1.9476e+05,1.4441e+12,41.807,-72.249
1.9476e+05,1.4441e+12,41.807,-72.249
1.9476e+05,1.4441e+12,41.806,-72.249
1.9476e+05,1.4441e+12,41.806,-72.249
1.9476e+05,1.4441e+12,41.806,-72.249
1.9476e+05,1.4441e+12,41.806,-72.249
1.9476e+05,1.4441e+12,41.806,-72.249
1.9476e+05,1.4441e+12,41.807,-72.249
1.9476e+05,1.4441e+12,41.806,-72.249
1.9476e+05,1.4441e+12,41.806,-72.249
1.9476e+05,1.4441e+12,41.808,-72.255
1.9476e+05,1.4441e+12,41.808,-72.255
1.9476e+05,1.4441e+12,41.808,-72.255
1.9476e+05,1.4441e+12,41.809,-72.256
1.9476e+05,1.4441e+12,41.808,-72.255
1.9476e+05,1.4441e+12,41.808,-72.255
1.9476e+05,1.4441e+12,41.809,-72.257
1.9476e+05,1.4441e+12,41.809,-72.257
1.9476e+05,1.4441e+12,41.809,-72.257
1.9476e+05,1.4441e+12,41.809,-72.257
1.9476e+05,1.4441e+12,41.809,-72.257
1.9476e+05,1.4441e+12,41.809,-72.257
1.9476e+05,1.4441e+12,41.809,-72.257
1.9476e+05,1.4441e+12,41.81,-72.257
1.9476e+05,1.4441e+12,41.809,-72.257
1.9476e+05,1.4441e+12,41.809,-72.257
1.9476e+05,1.4441e+12,41.809,-72.257
1.9476e+05,1.4441e+12,41.81,-72.257
1.9476e+05,1.4441e+12,41.81,-72.257
1.9476e+05,1.4441e+12,41.81,-72.257
1.9476e+05,1.4441e+12,41.809,-72.257
1.9476e+05,1.4441e+12,41.809,-72.257
1.9476e+05,1.4441e+12,41.809,-72.257
1.9476e+05,1.4441e+12,41.809,-72.257
1.9476e+05,1.4441e+12,41.809,-72.257
1.9476e+05,1.4441e+12,41.809,-72.257
1.9476e+05,1.4441e+12,41.809,-72.257
1.9476e+05,1.4441e+12,41.809,-72.257
1.9476e+05,1.4441e+12,41.809,-72.257
