A,B,C,D
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.806,-72.253
2.0774e+05,1.4438e+12,41.806,-72.253
2.0774e+05,1.4438e+12,41.806,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.804,-72.256
2.0774e+05,1.4438e+12,41.804,-72.256
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.253
2.0774e+05,1.4438e+12,41.807,-72.254
2.0774e+05,1.4438e+12,41.807,-72.254
2.0774e+05,1.4438e+12,41.807,-72.254
2.0774e+05,1.4438e+12,41.807,-72.254
2.0774e+05,1.4438e+12,41.807,-72.254
2.0774e+05,1.4438e+12,41.807,-72.254
2.0774e+05,1.4438e+12,41.807,-72.254
2.0774e+05,1.4438e+12,41.807,-72.254
2.0774e+05,1.4438e+12,41.806,-72.252
2.0774e+05,1.4438e+12,41.806,-72.252
2.0774e+05,1.4438e+12,41.806,-72.252
2.0774e+05,1.4438e+12,41.806,-72.252
2.0774e+05,1.4438e+12,41.806,-72.252
2.0774e+05,1.4438e+12,41.805,-72.252
2.0774e+05,1.4438e+12,41.805,-72.252
2.0774e+05,1.4438e+12,41.805,-72.252
2.0774e+05,1.4438e+12,41.805,-72.252
2.0774e+05,1.4438e+12,41.805,-72.252
2.0774e+05,1.4438e+12,41.806,-72.252
2.0774e+05,1.4438e+12,41.806,-72.252
2.0774e+05,1.4438e+12,41.806,-72.252
2.0774e+05,1.4438e+12,41.806,-72.252
2.0774e+05,1.4438e+12,41.806,-72.252
