A,B,C,D
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
2.5806e+05,1.4438e+12,41.805,-72.258
