A,B,C,D
9.8762e+05,1.4877e+12,41.804,-72.248
9.8762e+05,1.4878e+12,41.806,-72.246
9.8762e+05,1.4878e+12,41.806,-72.246
9.8762e+05,1.4878e+12,41.806,-72.246
9.8762e+05,1.4878e+12,41.809,-72.253
9.8762e+05,1.4878e+12,41.812,-72.252
9.8762e+05,1.4878e+12,41.812,-72.252
9.8762e+05,1.4878e+12,41.812,-72.252
9.8762e+05,1.4878e+12,41.812,-72.252
9.8762e+05,1.4878e+12,41.806,-72.256
9.8762e+05,1.4878e+12,41.806,-72.256
9.8762e+05,1.4878e+12,41.806,-72.256
9.8762e+05,1.4878e+12,41.806,-72.256
9.8762e+05,1.4878e+12,41.809,-72.257
9.8762e+05,1.4879e+12,41.809,-72.252
9.8762e+05,1.4879e+12,41.809,-72.253
9.8762e+05,1.4879e+12,41.809,-72.254
9.8762e+05,1.4879e+12,41.809,-72.253
9.8762e+05,1.4879e+12,41.809,-72.253
9.8762e+05,1.4879e+12,41.807,-72.255
9.8762e+05,1.4879e+12,41.806,-72.256
9.8762e+05,1.4879e+12,41.806,-72.256
9.8762e+05,1.4879e+12,41.806,-72.256
9.8762e+05,1.4879e+12,41.806,-72.256
9.8762e+05,1.4879e+12,41.806,-72.256
9.8762e+05,1.4879e+12,41.806,-72.256
9.8762e+05,1.4879e+12,41.809,-72.261
9.8762e+05,1.4879e+12,41.809,-72.261
9.8762e+05,1.4879e+12,41.809,-72.261
9.8762e+05,1.4879e+12,41.807,-72.248
9.8762e+05,1.4879e+12,41.807,-72.247
9.8762e+05,1.4879e+12,41.807,-72.252
9.8762e+05,1.488e+12,41.809,-72.254
9.8762e+05,1.488e+12,41.809,-72.254
9.8762e+05,1.488e+12,41.809,-72.255
9.8762e+05,1.488e+12,41.809,-72.255
9.8762e+05,1.488e+12,41.809,-72.255
9.8762e+05,1.488e+12,41.807,-72.253
9.8762e+05,1.488e+12,41.807,-72.246
9.8762e+05,1.488e+12,41.807,-72.245
9.8762e+05,1.488e+12,41.807,-72.245
9.8762e+05,1.488e+12,41.807,-72.245
9.8762e+05,1.488e+12,41.807,-72.245
9.8762e+05,1.488e+12,41.807,-72.246
9.8762e+05,1.488e+12,41.807,-72.245
9.8762e+05,1.488e+12,41.806,-72.256
9.8762e+05,1.488e+12,41.806,-72.255
9.8762e+05,1.488e+12,41.805,-72.25
9.8762e+05,1.488e+12,41.804,-72.248
9.8762e+05,1.488e+12,41.803,-72.243
9.8762e+05,1.488e+12,41.807,-72.248
9.8762e+05,1.488e+12,41.807,-72.253
9.8762e+05,1.488e+12,41.807,-72.257
9.8762e+05,1.488e+12,41.809,-72.263
9.8762e+05,1.488e+12,41.806,-72.258
9.8762e+05,1.488e+12,41.806,-72.258
9.8762e+05,1.488e+12,41.807,-72.247
9.8762e+05,1.488e+12,41.805,-72.244
9.8762e+05,1.488e+12,41.805,-72.244
9.8762e+05,1.4881e+12,41.805,-72.246
9.8762e+05,1.4881e+12,41.806,-72.256
9.8762e+05,1.4881e+12,41.806,-72.256
9.8762e+05,1.4881e+12,41.806,-72.256
9.8762e+05,1.4881e+12,41.806,-72.256
9.8762e+05,1.4881e+12,41.806,-72.256
9.8762e+05,1.4881e+12,41.804,-72.251
9.8762e+05,1.4881e+12,41.804,-72.251
9.8762e+05,1.4882e+12,41.805,-72.259
9.8762e+05,1.4882e+12,41.809,-72.253
9.8762e+05,1.4882e+12,41.809,-72.253
9.8762e+05,1.4882e+12,41.809,-72.253
9.8762e+05,1.4882e+12,41.809,-72.254
9.8762e+05,1.4882e+12,41.809,-72.254
9.8762e+05,1.4882e+12,41.81,-72.254
9.8762e+05,1.4882e+12,41.809,-72.253
9.8762e+05,1.4882e+12,41.806,-72.246
9.8762e+05,1.4882e+12,41.806,-72.255
9.8762e+05,1.4882e+12,41.807,-72.252
9.8762e+05,1.4883e+12,41.809,-72.254
9.8762e+05,1.4883e+12,41.806,-72.256
9.8762e+05,1.4883e+12,41.808,-72.258
9.8762e+05,1.4883e+12,41.806,-72.255
9.8762e+05,1.4883e+12,41.806,-72.255
9.8762e+05,1.4883e+12,41.807,-72.252
9.8762e+05,1.4883e+12,41.807,-72.246
