A,B,C,D
2.7421e+05,1.4883e+12,41.807,-72.253
2.7421e+05,1.4883e+12,41.806,-72.253
2.7421e+05,1.4883e+12,41.807,-72.252
2.7421e+05,1.4883e+12,41.807,-72.252
2.7421e+05,1.4883e+12,41.807,-72.252
2.7421e+05,1.4883e+12,41.807,-72.252
2.7421e+05,1.4883e+12,41.807,-72.252
2.7421e+05,1.4883e+12,41.807,-72.252
2.7421e+05,1.4883e+12,41.807,-72.252
2.7421e+05,1.4883e+12,41.807,-72.252
2.7421e+05,1.4883e+12,41.807,-72.252
2.7421e+05,1.4883e+12,41.807,-72.252
2.7421e+05,1.4883e+12,41.807,-72.251
2.7421e+05,1.4883e+12,41.807,-72.252
2.7421e+05,1.4883e+12,41.807,-72.251
2.7421e+05,1.4883e+12,41.807,-72.252
2.7421e+05,1.4883e+12,41.807,-72.251
2.7421e+05,1.4883e+12,41.807,-72.252
2.7421e+05,1.4883e+12,41.807,-72.251
2.7421e+05,1.4883e+12,41.807,-72.252
2.7421e+05,1.4883e+12,41.807,-72.251
2.7421e+05,1.4883e+12,41.807,-72.252
2.7421e+05,1.4883e+12,41.807,-72.251
2.7421e+05,1.4883e+12,41.807,-72.252
2.7421e+05,1.4883e+12,41.807,-72.252
2.7421e+05,1.4883e+12,41.807,-72.251
2.7421e+05,1.4883e+12,41.807,-72.251
2.7421e+05,1.4883e+12,41.807,-72.25
2.7421e+05,1.4883e+12,41.807,-72.25
2.7421e+05,1.4883e+12,41.807,-72.25
2.7421e+05,1.4883e+12,41.807,-72.25
2.7421e+05,1.4883e+12,41.807,-72.249
2.7421e+05,1.4883e+12,41.807,-72.25
2.7421e+05,1.4883e+12,41.807,-72.249
2.7421e+05,1.4883e+12,41.807,-72.25
2.7421e+05,1.4883e+12,41.807,-72.25
2.7421e+05,1.4883e+12,41.808,-72.258
2.7421e+05,1.4883e+12,41.804,-72.244
2.7421e+05,1.4883e+12,41.745,-72.196
2.7421e+05,1.4883e+12,41.714,-72.211
2.7421e+05,1.4883e+12,41.716,-72.212
2.7421e+05,1.4883e+12,41.718,-72.226
2.7421e+05,1.4883e+12,41.718,-72.226
2.7421e+05,1.4883e+12,41.718,-72.226
2.7421e+05,1.4883e+12,41.717,-72.226
2.7421e+05,1.4883e+12,41.718,-72.227
2.7421e+05,1.4883e+12,41.718,-72.226
2.7421e+05,1.4883e+12,41.718,-72.226
2.7421e+05,1.4883e+12,41.718,-72.226
2.7421e+05,1.4883e+12,41.718,-72.226
2.7421e+05,1.4883e+12,41.718,-72.226
2.7421e+05,1.4883e+12,41.718,-72.226
2.7421e+05,1.4883e+12,41.718,-72.226
2.7421e+05,1.4883e+12,41.718,-72.226
2.7421e+05,1.4883e+12,41.718,-72.227
2.7421e+05,1.4883e+12,41.765,-72.233
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.793,-72.238
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.236
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4883e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
2.7421e+05,1.4884e+12,41.792,-72.237
