A,B,C,D
9.8996e+05,1.4882e+12,41.807,-72.253
9.8996e+05,1.4882e+12,41.807,-72.253
9.8996e+05,1.4882e+12,41.806,-72.253
9.8996e+05,1.4882e+12,41.806,-72.252
9.8996e+05,1.4882e+12,41.807,-72.252
9.8996e+05,1.4882e+12,41.808,-72.258
9.8996e+05,1.4882e+12,41.815,-72.262
9.8996e+05,1.4882e+12,41.816,-72.263
9.8996e+05,1.4882e+12,41.817,-72.263
9.8996e+05,1.4882e+12,41.817,-72.263
9.8996e+05,1.4882e+12,41.817,-72.263
9.8996e+05,1.4882e+12,41.817,-72.263
9.8996e+05,1.4882e+12,41.816,-72.263
9.8996e+05,1.4882e+12,41.817,-72.263
9.8996e+05,1.4882e+12,41.817,-72.263
9.8996e+05,1.4882e+12,41.817,-72.263
9.8996e+05,1.4882e+12,41.817,-72.263
9.8996e+05,1.4882e+12,41.817,-72.263
9.8996e+05,1.4882e+12,41.803,-72.254
9.8996e+05,1.4882e+12,41.806,-72.251
9.8996e+05,1.4882e+12,41.806,-72.251
9.8996e+05,1.4882e+12,41.806,-72.251
9.8996e+05,1.4882e+12,41.806,-72.251
9.8996e+05,1.4882e+12,41.806,-72.251
9.8996e+05,1.4882e+12,41.806,-72.251
9.8996e+05,1.4882e+12,41.806,-72.251
9.8996e+05,1.4882e+12,41.806,-72.251
9.8996e+05,1.4882e+12,41.806,-72.251
9.8996e+05,1.4882e+12,41.806,-72.251
9.8996e+05,1.4882e+12,41.806,-72.251
9.8996e+05,1.4882e+12,41.806,-72.251
9.8996e+05,1.4882e+12,41.806,-72.251
9.8996e+05,1.4882e+12,41.806,-72.251
9.8996e+05,1.4882e+12,41.806,-72.251
9.8996e+05,1.4882e+12,41.806,-72.251
9.8996e+05,1.4882e+12,41.806,-72.252
9.8996e+05,1.4882e+12,41.809,-72.261
9.8996e+05,1.4882e+12,41.81,-72.257
9.8996e+05,1.4882e+12,41.817,-72.263
9.8996e+05,1.4882e+12,41.817,-72.263
9.8996e+05,1.4882e+12,41.817,-72.263
9.8996e+05,1.4882e+12,41.817,-72.263
9.8996e+05,1.4882e+12,41.817,-72.263
9.8996e+05,1.4882e+12,41.817,-72.263
9.8996e+05,1.4882e+12,41.816,-72.263
9.8996e+05,1.4882e+12,41.817,-72.263
9.8996e+05,1.4883e+12,41.816,-72.263
9.8996e+05,1.4883e+12,41.816,-72.263
9.8996e+05,1.4883e+12,41.817,-72.263
9.8996e+05,1.4883e+12,41.817,-72.263
9.8996e+05,1.4883e+12,41.816,-72.263
9.8996e+05,1.4883e+12,41.817,-72.263
9.8996e+05,1.4883e+12,41.812,-72.253
9.8996e+05,1.4883e+12,41.81,-72.258
9.8996e+05,1.4883e+12,41.817,-72.263
9.8996e+05,1.4883e+12,41.817,-72.263
9.8996e+05,1.4884e+12,41.809,-72.253
9.8996e+05,1.4884e+12,41.809,-72.253
9.8996e+05,1.4884e+12,41.809,-72.253
9.8996e+05,1.4884e+12,41.809,-72.253
9.8996e+05,1.4884e+12,41.809,-72.253
9.8996e+05,1.4884e+12,41.808,-72.256
9.8996e+05,1.4884e+12,41.808,-72.256
9.8996e+05,1.4884e+12,41.808,-72.256
9.8996e+05,1.4884e+12,41.808,-72.256
9.8996e+05,1.4884e+12,41.808,-72.256
9.8996e+05,1.4884e+12,41.808,-72.256
9.8996e+05,1.4884e+12,41.807,-72.256
9.8996e+05,1.4884e+12,41.805,-72.245
9.8996e+05,1.4884e+12,41.805,-72.245
9.8996e+05,1.4884e+12,41.805,-72.245
9.8996e+05,1.4884e+12,41.805,-72.245
9.8996e+05,1.4885e+12,41.806,-72.253
9.8996e+05,1.4885e+12,41.806,-72.253
9.8996e+05,1.4885e+12,41.806,-72.253
9.8996e+05,1.4885e+12,41.806,-72.253
9.8996e+05,1.4885e+12,41.806,-72.253
9.8996e+05,1.4885e+12,41.806,-72.253
9.8996e+05,1.4885e+12,41.806,-72.253
9.8996e+05,1.4885e+12,41.806,-72.253
9.8996e+05,1.4885e+12,41.806,-72.253
9.8996e+05,1.4885e+12,41.806,-72.253
9.8996e+05,1.4885e+12,41.806,-72.253
9.8996e+05,1.4885e+12,41.806,-72.253
9.8996e+05,1.4885e+12,41.806,-72.253
9.8996e+05,1.4885e+12,41.806,-72.253
9.8996e+05,1.4885e+12,41.806,-72.253
9.8996e+05,1.4885e+12,41.809,-72.253
9.8996e+05,1.4885e+12,41.809,-72.253
9.8996e+05,1.4885e+12,41.809,-72.253
9.8996e+05,1.4885e+12,41.809,-72.253
9.8996e+05,1.4885e+12,41.809,-72.253
9.8996e+05,1.4885e+12,41.809,-72.253
9.8996e+05,1.4885e+12,41.809,-72.253
9.8996e+05,1.4885e+12,41.805,-72.245
9.8996e+05,1.4885e+12,41.805,-72.245
9.8996e+05,1.4885e+12,41.805,-72.245
9.8996e+05,1.4885e+12,41.805,-72.245
9.8996e+05,1.4887e+12,41.817,-72.263
9.8996e+05,1.4887e+12,41.817,-72.263
9.8996e+05,1.4887e+12,41.817,-72.263
9.8996e+05,1.4887e+12,41.817,-72.263
9.8996e+05,1.4887e+12,41.817,-72.263
9.8996e+05,1.4887e+12,41.817,-72.263
9.8996e+05,1.4887e+12,41.817,-72.263
9.8996e+05,1.4887e+12,41.817,-72.263
9.8996e+05,1.4888e+12,41.806,-72.253
9.8996e+05,1.4888e+12,41.806,-72.253
9.8996e+05,1.4888e+12,41.806,-72.253
9.8996e+05,1.4888e+12,41.806,-72.253
9.8996e+05,1.4888e+12,41.806,-72.253
9.8996e+05,1.4888e+12,41.806,-72.253
9.8996e+05,1.4888e+12,41.806,-72.253
9.8996e+05,1.4888e+12,41.806,-72.253
9.8996e+05,1.4888e+12,41.806,-72.253
9.8996e+05,1.4888e+12,41.807,-72.254
9.8996e+05,1.4888e+12,41.807,-72.254
9.8996e+05,1.4888e+12,41.807,-72.254
9.8996e+05,1.4888e+12,41.807,-72.254
9.8996e+05,1.4888e+12,41.807,-72.254
9.8996e+05,1.4888e+12,41.807,-72.254
9.8996e+05,1.4888e+12,41.807,-72.254
9.8996e+05,1.4888e+12,41.807,-72.254
9.8996e+05,1.4888e+12,41.806,-72.254
9.8996e+05,1.4888e+12,41.806,-72.254
9.8996e+05,1.4888e+12,41.805,-72.261
9.8996e+05,1.4888e+12,41.805,-72.261
9.8996e+05,1.4888e+12,41.805,-72.261
9.8996e+05,1.4888e+12,41.805,-72.261
9.8996e+05,1.4888e+12,41.805,-72.261
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.462,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.909
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
9.8996e+05,1.4894e+12,41.463,-72.91
