A,B,C,D
2.6334e+05,1.4871e+12,41.809,-72.247
2.6334e+05,1.4871e+12,41.809,-72.247
2.6334e+05,1.4871e+12,41.809,-72.253
2.6334e+05,1.4871e+12,41.809,-72.253
2.6334e+05,1.4871e+12,41.809,-72.253
2.6334e+05,1.4871e+12,41.809,-72.253
2.6334e+05,1.4871e+12,41.809,-72.253
2.6334e+05,1.4871e+12,41.805,-72.251
2.6334e+05,1.4871e+12,41.809,-72.247
2.6334e+05,1.4871e+12,41.808,-72.249
2.6334e+05,1.4871e+12,41.808,-72.249
2.6334e+05,1.4871e+12,41.808,-72.249
2.6334e+05,1.4871e+12,41.808,-72.249
2.6334e+05,1.4871e+12,41.808,-72.249
2.6334e+05,1.4871e+12,41.808,-72.249
2.6334e+05,1.4871e+12,41.808,-72.249
2.6334e+05,1.4871e+12,41.808,-72.249
2.6334e+05,1.4871e+12,41.808,-72.249
2.6334e+05,1.4871e+12,41.808,-72.249
2.6334e+05,1.4871e+12,41.808,-72.249
2.6334e+05,1.4871e+12,41.808,-72.249
2.6334e+05,1.4871e+12,41.808,-72.248
2.6334e+05,1.4871e+12,41.812,-72.256
2.6334e+05,1.4872e+12,41.814,-72.261
2.6334e+05,1.4872e+12,41.814,-72.26
2.6334e+05,1.4872e+12,41.814,-72.26
2.6334e+05,1.4872e+12,41.814,-72.261
2.6334e+05,1.4872e+12,41.814,-72.261
2.6334e+05,1.4872e+12,41.814,-72.261
2.6334e+05,1.4872e+12,41.814,-72.26
2.6334e+05,1.4872e+12,41.814,-72.261
2.6334e+05,1.4872e+12,41.814,-72.261
2.6334e+05,1.4872e+12,41.814,-72.261
2.6334e+05,1.4872e+12,41.814,-72.261
2.6334e+05,1.4872e+12,41.815,-72.261
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.815,-72.26
2.6334e+05,1.4872e+12,41.814,-72.261
2.6334e+05,1.4872e+12,41.81,-72.257
2.6334e+05,1.4873e+12,41.81,-72.257
2.6334e+05,1.4873e+12,41.81,-72.257
2.6334e+05,1.4873e+12,41.81,-72.257
2.6334e+05,1.4873e+12,41.812,-72.258
2.6334e+05,1.4873e+12,41.81,-72.257
2.6334e+05,1.4873e+12,41.812,-72.258
2.6334e+05,1.4873e+12,41.81,-72.257
2.6334e+05,1.4873e+12,41.812,-72.259
2.6334e+05,1.4873e+12,41.809,-72.253
2.6334e+05,1.4873e+12,41.809,-72.251
2.6334e+05,1.4873e+12,41.811,-72.251
2.6334e+05,1.4873e+12,41.809,-72.25
2.6334e+05,1.4873e+12,41.802,-72.241
2.6334e+05,1.4873e+12,41.807,-72.245
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.814,-72.261
2.6334e+05,1.4873e+12,41.808,-72.263
2.6334e+05,1.4873e+12,41.804,-72.248
2.6334e+05,1.4873e+12,41.804,-72.249
2.6334e+05,1.4873e+12,41.806,-72.252
2.6334e+05,1.4873e+12,41.807,-72.252
2.6334e+05,1.4873e+12,41.807,-72.252
2.6334e+05,1.4873e+12,41.807,-72.252
2.6334e+05,1.4873e+12,41.807,-72.252
2.6334e+05,1.4873e+12,41.807,-72.252
2.6334e+05,1.4873e+12,41.807,-72.252
2.6334e+05,1.4873e+12,41.807,-72.252
2.6334e+05,1.4873e+12,41.809,-72.255
2.6334e+05,1.4873e+12,41.811,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.804,-72.252
2.6334e+05,1.4873e+12,41.804,-72.252
2.6334e+05,1.4873e+12,41.807,-72.254
2.6334e+05,1.4873e+12,41.807,-72.254
2.6334e+05,1.4873e+12,41.807,-72.254
2.6334e+05,1.4873e+12,41.807,-72.254
2.6334e+05,1.4873e+12,41.806,-72.252
2.6334e+05,1.4873e+12,41.806,-72.252
2.6334e+05,1.4873e+12,41.806,-72.252
2.6334e+05,1.4873e+12,41.806,-72.252
2.6334e+05,1.4873e+12,41.806,-72.252
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.806,-72.253
2.6334e+05,1.4873e+12,41.807,-72.254
2.6334e+05,1.4873e+12,41.807,-72.255
2.6334e+05,1.4873e+12,41.807,-72.255
2.6334e+05,1.4873e+12,41.807,-72.255
2.6334e+05,1.4873e+12,41.807,-72.255
2.6334e+05,1.4873e+12,41.807,-72.255
2.6334e+05,1.4873e+12,41.808,-72.255
2.6334e+05,1.4873e+12,41.809,-72.259
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.261
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.816,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.261
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.815,-72.26
2.6334e+05,1.4873e+12,41.814,-72.262
2.6334e+05,1.4873e+12,41.812,-72.261
2.6334e+05,1.4873e+12,41.804,-72.249
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.806,-72.251
2.6334e+05,1.4873e+12,41.807,-72.251
2.6334e+05,1.4873e+12,41.807,-72.251
2.6334e+05,1.4873e+12,41.807,-72.252
2.6334e+05,1.4873e+12,41.807,-72.252
2.6334e+05,1.4873e+12,41.807,-72.252
2.6334e+05,1.4873e+12,41.807,-72.252
2.6334e+05,1.4873e+12,41.807,-72.252
2.6334e+05,1.4873e+12,41.808,-72.251
2.6334e+05,1.4873e+12,41.808,-72.252
2.6334e+05,1.4874e+12,41.808,-72.252
2.6334e+05,1.4874e+12,41.806,-72.244
2.6334e+05,1.4874e+12,41.806,-72.244
2.6334e+05,1.4874e+12,41.806,-72.244
2.6334e+05,1.4874e+12,41.806,-72.244
2.6334e+05,1.4874e+12,41.807,-72.249
2.6334e+05,1.4874e+12,41.806,-72.249
2.6334e+05,1.4874e+12,41.807,-72.254
2.6334e+05,1.4874e+12,41.814,-72.266
2.6334e+05,1.4874e+12,41.815,-72.26
2.6334e+05,1.4874e+12,41.815,-72.26
