Individual files gave more unique clusters
Clusters in individual files: 2329
Duplicated clusters in individual files: 462
Number of unique clusters in the indiviual files: 1867
Clusters in large file: 1194
Number of different unique clusters in individual files: 1048
Number of overlapping clusters: 146
41.809000000000026,-72.24900000000017
41.808,-72.25
41.80700000000001,-72.25399999999995
41.808999999999976,-72.25599999999999
41.782999999999646,-72.54099999999805
41.78399999999975,-72.54100000000037
41.78099999999996,-72.54699999999981
41.78099999999996,-72.54599999999995
41.73499999999999,-72.69900000000003
41.688,-72.77
41.80700000000001,-72.24900000000002
41.808,-72.24900000000002
41.80700000000001,-72.251
41.80700000000001,-72.25299999999999
41.806000000000026,-72.25200000000015
41.80600000000001,-72.25099999999998
41.80700000000001,-72.25199999999997
41.808999999999926,-72.2610000000001
41.808,-72.25500000000005
41.77200000000001,-72.54899999999998
41.806999999999995,-72.25500000000002
41.806,-72.25300000000001
41.80899999999999,-72.24800000000002
41.80800000000061,-72.24799999999964
41.8070000000005,-72.25
41.81000000000006,-72.24699999999973
41.811999999999976,-72.251
41.805,-72.24800000000003
41.81099999999999,-72.25100000000005
41.806000000000004,-72.255
41.80700000000001,-72.25600000000001
41.80499999999999,-72.24499999999998
41.80700000000001,-72.24699999999996
41.806000000000026,-72.244
41.80400000000007,-72.24599999999937
41.80400000000007,-72.24799999999964
41.80499999999999,-72.25800000000002
41.806000000000026,-72.25799999999991
41.80399999999853,-72.24700000000188
41.8,-72.255
41.803,-72.24199999999998
41.80499999999736,-72.24700000000244
41.806,-72.259
41.80399999999999,-72.25199999999997
41.806000000000026,-72.25700000000005
41.805,-72.25
41.804999999999936,-72.25100000000012
41.805,-72.259
41.805,-72.255
41.80100000000001,-72.244
41.806000000000004,-72.25
41.801,-72.25
41.803,-72.26
41.808,-72.25399999999999
41.80699999999994,-72.2520000000003
41.80499999999999,-72.24600000000002
41.805999999999244,-72.24400000000054
41.806,-72.24300000000015
41.806000000000026,-72.25300000000007
41.808,-72.25399999999995
41.80699999999985,-72.2530000000002
41.80699999999987,-72.25400000000008
41.806000000000026,-72.25500000000008
41.80200000000001,-72.2509999999992
41.808,-72.25299999999999
41.811000000000064,-72.25399999999992
41.80899999999999,-72.25599999999996
41.808,-72.25599999999999
41.80699999999993,-72.25600000000004
41.80699999999988,-72.25500000000005
41.80600000000001,-72.259
41.80999999999997,-72.25700000000005
41.805999999999855,-72.25200000000028
41.80499999999999,-72.25299999999999
41.80700000000001,-72.25099999999998
41.805000000000156,-72.24500000000005
41.80499999999999,-72.24299999999997
41.80500000000005,-72.24400000000004
41.80999999999996,-72.24699999999997
41.808,-72.25100000000005
41.806000000000026,-72.25
41.80900000000003,-72.25399999999993
41.81000000000014,-72.25499999999981
41.8069999999999,-72.25
41.80100000000014,-72.25100000000015
41.806999999999995,-72.24800000000002
41.80400000000007,-72.2520000000002
41.844000000000015,-72.33400000000003
41.806000000000026,-72.25399999999993
41.806000000000026,-72.25600000000001
41.805000000000014,-72.259
41.80600000000003,-72.25100000000012
41.80600000000003,-72.2449999999999
41.80600000000003,-72.24600000000008
41.810999999999964,-72.25199999999997
41.81,-72.25300000000001
41.713999999999984,-72.20700000000002
41.803,-72.24900000000002
41.80400000000003,-72.25300000000004
41.80200000000001,-72.25
41.80999999999995,-72.25600000000007
41.808,-72.255
41.80600000000001,-72.24700000000001
