A,B,C,D
8.2727e+05,1.4878e+12,41.805,-72.252
8.2727e+05,1.4878e+12,41.805,-72.252
8.2727e+05,1.4878e+12,41.805,-72.252
8.2727e+05,1.4878e+12,41.805,-72.252
8.2727e+05,1.4878e+12,41.805,-72.252
8.2727e+05,1.4878e+12,41.805,-72.252
8.2727e+05,1.4878e+12,41.805,-72.252
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4878e+12,41.806,-72.245
8.2727e+05,1.4879e+12,41.806,-72.245
8.2727e+05,1.4879e+12,41.806,-72.245
8.2727e+05,1.4879e+12,41.806,-72.245
8.2727e+05,1.4879e+12,41.806,-72.245
8.2727e+05,1.4879e+12,41.806,-72.245
8.2727e+05,1.4879e+12,41.806,-72.245
8.2727e+05,1.4879e+12,41.806,-72.245
8.2727e+05,1.4879e+12,41.806,-72.245
8.2727e+05,1.4879e+12,41.806,-72.245
8.2727e+05,1.4879e+12,41.806,-72.245
8.2727e+05,1.4879e+12,41.806,-72.245
8.2727e+05,1.4879e+12,41.806,-72.245
8.2727e+05,1.4879e+12,41.806,-72.245
8.2727e+05,1.4879e+12,41.806,-72.245
8.2727e+05,1.4879e+12,41.806,-72.245
8.2727e+05,1.4879e+12,41.809,-72.254
8.2727e+05,1.4879e+12,41.808,-72.251
8.2727e+05,1.4879e+12,41.807,-72.255
8.2727e+05,1.4879e+12,41.807,-72.255
8.2727e+05,1.4879e+12,41.807,-72.255
8.2727e+05,1.4879e+12,41.807,-72.255
8.2727e+05,1.4879e+12,41.808,-72.249
8.2727e+05,1.4879e+12,41.808,-72.249
8.2727e+05,1.4879e+12,41.808,-72.249
8.2727e+05,1.4879e+12,41.808,-72.249
8.2727e+05,1.4879e+12,41.808,-72.249
8.2727e+05,1.4879e+12,41.808,-72.249
8.2727e+05,1.4879e+12,41.808,-72.249
8.2727e+05,1.4879e+12,41.808,-72.249
8.2727e+05,1.4879e+12,41.808,-72.249
8.2727e+05,1.4879e+12,41.808,-72.249
8.2727e+05,1.4879e+12,41.808,-72.249
8.2727e+05,1.4879e+12,41.808,-72.249
8.2727e+05,1.4879e+12,41.808,-72.249
8.2727e+05,1.4879e+12,41.808,-72.249
8.2727e+05,1.4879e+12,41.808,-72.249
8.2727e+05,1.4879e+12,41.808,-72.249
8.2727e+05,1.4879e+12,41.808,-72.249
8.2727e+05,1.4879e+12,41.808,-72.249
8.2727e+05,1.4879e+12,41.808,-72.249
8.2727e+05,1.4879e+12,41.809,-72.252
8.2727e+05,1.4879e+12,41.805,-72.249
8.2727e+05,1.4879e+12,41.805,-72.249
8.2727e+05,1.4879e+12,41.805,-72.249
