A,B,C,D
5.6235e+05,1.487e+12,41.805,-72.258
5.6235e+05,1.4871e+12,41.806,-72.256
5.6235e+05,1.4871e+12,41.808,-72.255
5.6235e+05,1.4871e+12,41.808,-72.255
5.6235e+05,1.4871e+12,41.808,-72.255
5.6235e+05,1.4871e+12,41.808,-72.255
5.6235e+05,1.4871e+12,41.808,-72.255
5.6235e+05,1.4871e+12,41.808,-72.255
5.6235e+05,1.4871e+12,41.808,-72.255
5.6235e+05,1.4871e+12,41.808,-72.255
5.6235e+05,1.4871e+12,41.805,-72.254
5.6235e+05,1.4871e+12,41.805,-72.254
5.6235e+05,1.4871e+12,41.805,-72.254
5.6235e+05,1.4871e+12,41.805,-72.254
5.6235e+05,1.4871e+12,41.805,-72.254
5.6235e+05,1.4871e+12,41.805,-72.254
5.6235e+05,1.4871e+12,41.805,-72.254
5.6235e+05,1.4871e+12,41.805,-72.254
5.6235e+05,1.4871e+12,41.805,-72.253
5.6235e+05,1.4871e+12,41.807,-72.25
5.6235e+05,1.4871e+12,41.807,-72.25
5.6235e+05,1.4871e+12,41.807,-72.25
5.6235e+05,1.4871e+12,41.807,-72.25
5.6235e+05,1.4871e+12,41.807,-72.25
5.6235e+05,1.4871e+12,41.807,-72.252
5.6235e+05,1.4872e+12,41.807,-72.26
5.6235e+05,1.4872e+12,41.808,-72.252
5.6235e+05,1.4872e+12,41.808,-72.252
5.6235e+05,1.4872e+12,41.808,-72.252
5.6235e+05,1.4872e+12,41.808,-72.252
5.6235e+05,1.4872e+12,41.806,-72.259
5.6235e+05,1.4872e+12,41.806,-72.259
5.6235e+05,1.4872e+12,41.806,-72.259
5.6235e+05,1.4872e+12,41.806,-72.259
5.6235e+05,1.4872e+12,41.806,-72.259
5.6235e+05,1.4872e+12,41.808,-72.256
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.808,-72.257
5.6235e+05,1.4872e+12,41.806,-72.258
5.6235e+05,1.4873e+12,41.806,-72.256
5.6235e+05,1.4873e+12,41.808,-72.256
5.6235e+05,1.4873e+12,41.808,-72.255
5.6235e+05,1.4873e+12,41.808,-72.255
5.6235e+05,1.4873e+12,41.808,-72.255
5.6235e+05,1.4873e+12,41.808,-72.255
5.6235e+05,1.4873e+12,41.807,-72.256
5.6235e+05,1.4873e+12,41.807,-72.256
5.6235e+05,1.4873e+12,41.807,-72.256
5.6235e+05,1.4873e+12,41.805,-72.254
5.6235e+05,1.4873e+12,41.805,-72.254
5.6235e+05,1.4873e+12,41.805,-72.254
5.6235e+05,1.4873e+12,41.805,-72.254
5.6235e+05,1.4873e+12,41.805,-72.254
5.6235e+05,1.4873e+12,41.805,-72.254
5.6235e+05,1.4873e+12,41.805,-72.254
5.6235e+05,1.4873e+12,41.805,-72.254
5.6235e+05,1.4873e+12,41.807,-72.256
5.6235e+05,1.4873e+12,41.806,-72.256
5.6235e+05,1.4874e+12,41.806,-72.254
5.6235e+05,1.4874e+12,41.807,-72.255
5.6235e+05,1.4874e+12,41.808,-72.252
5.6235e+05,1.4874e+12,41.808,-72.252
5.6235e+05,1.4874e+12,41.808,-72.252
5.6235e+05,1.4874e+12,41.808,-72.252
5.6235e+05,1.4874e+12,41.808,-72.252
5.6235e+05,1.4874e+12,41.809,-72.256
5.6235e+05,1.4874e+12,41.808,-72.257
5.6235e+05,1.4874e+12,41.808,-72.257
5.6235e+05,1.4874e+12,41.808,-72.257
5.6235e+05,1.4874e+12,41.808,-72.257
5.6235e+05,1.4874e+12,41.808,-72.257
5.6235e+05,1.4874e+12,41.808,-72.257
5.6235e+05,1.4874e+12,41.808,-72.257
5.6235e+05,1.4874e+12,41.808,-72.257
5.6235e+05,1.4874e+12,41.808,-72.257
5.6235e+05,1.4874e+12,41.805,-72.258
5.6235e+05,1.4875e+12,41.808,-72.255
5.6235e+05,1.4875e+12,41.808,-72.257
5.6235e+05,1.4875e+12,41.808,-72.257
5.6235e+05,1.4875e+12,41.808,-72.257
5.6235e+05,1.4875e+12,41.808,-72.257
5.6235e+05,1.4875e+12,41.808,-72.257
5.6235e+05,1.4875e+12,41.808,-72.257
5.6235e+05,1.4875e+12,41.808,-72.257
5.6235e+05,1.4875e+12,41.808,-72.257
5.6235e+05,1.4875e+12,41.808,-72.257
5.6235e+05,1.4875e+12,41.808,-72.257
5.6235e+05,1.4875e+12,41.808,-72.257
5.6235e+05,1.4875e+12,41.808,-72.257
5.6235e+05,1.4875e+12,41.808,-72.257
5.6235e+05,1.4875e+12,41.808,-72.257
5.6235e+05,1.4875e+12,41.808,-72.257
5.6235e+05,1.4875e+12,41.805,-72.25
5.6235e+05,1.4875e+12,41.805,-72.25
5.6235e+05,1.4875e+12,41.806,-72.247
5.6235e+05,1.4875e+12,41.806,-72.247
5.6235e+05,1.4875e+12,41.806,-72.247
5.6235e+05,1.4875e+12,41.806,-72.247
5.6235e+05,1.4875e+12,41.806,-72.247
5.6235e+05,1.4875e+12,41.805,-72.25
