A,B,C,D
4.862e+05,1.4876e+12,41.809,-72.259
4.862e+05,1.4876e+12,41.809,-72.259
4.862e+05,1.4876e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.811,-72.259
4.862e+05,1.4877e+12,41.811,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.805,-72.252
4.862e+05,1.4877e+12,41.805,-72.252
4.862e+05,1.4877e+12,41.805,-72.252
4.862e+05,1.4877e+12,41.805,-72.252
4.862e+05,1.4877e+12,41.805,-72.252
4.862e+05,1.4877e+12,41.805,-72.252
4.862e+05,1.4877e+12,41.805,-72.252
4.862e+05,1.4877e+12,41.805,-72.252
4.862e+05,1.4877e+12,41.806,-72.252
4.862e+05,1.4877e+12,41.805,-72.252
4.862e+05,1.4877e+12,41.805,-72.252
4.862e+05,1.4877e+12,41.805,-72.252
4.862e+05,1.4877e+12,41.805,-72.252
4.862e+05,1.4877e+12,41.805,-72.252
4.862e+05,1.4877e+12,41.805,-72.252
4.862e+05,1.4877e+12,41.805,-72.252
4.862e+05,1.4877e+12,41.805,-72.252
4.862e+05,1.4877e+12,41.805,-72.252
4.862e+05,1.4877e+12,41.805,-72.252
4.862e+05,1.4877e+12,41.806,-72.252
4.862e+05,1.4877e+12,41.809,-72.259
4.862e+05,1.4877e+12,41.811,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
4.862e+05,1.4877e+12,41.81,-72.259
