A,B,C,D
5.3508e+05,1.488e+12,41.806,-72.245
5.3508e+05,1.488e+12,41.805,-72.244
5.3508e+05,1.488e+12,41.805,-72.244
5.3508e+05,1.488e+12,41.805,-72.245
5.3508e+05,1.488e+12,41.806,-72.245
5.3508e+05,1.488e+12,41.806,-72.245
5.3508e+05,1.488e+12,41.806,-72.245
5.3508e+05,1.488e+12,41.806,-72.245
5.3508e+05,1.488e+12,41.806,-72.245
5.3508e+05,1.488e+12,41.804,-72.253
5.3508e+05,1.488e+12,41.804,-72.252
5.3508e+05,1.488e+12,41.804,-72.252
5.3508e+05,1.488e+12,41.804,-72.252
5.3508e+05,1.488e+12,41.804,-72.252
5.3508e+05,1.488e+12,41.804,-72.252
5.3508e+05,1.488e+12,41.806,-72.245
5.3508e+05,1.488e+12,41.812,-72.26
5.3508e+05,1.488e+12,41.803,-72.251
5.3508e+05,1.488e+12,41.803,-72.25
5.3508e+05,1.488e+12,41.804,-72.25
5.3508e+05,1.488e+12,41.804,-72.25
5.3508e+05,1.488e+12,41.804,-72.25
5.3508e+05,1.488e+12,41.804,-72.25
5.3508e+05,1.488e+12,41.804,-72.25
5.3508e+05,1.488e+12,41.804,-72.25
5.3508e+05,1.488e+12,41.804,-72.25
5.3508e+05,1.488e+12,41.804,-72.25
5.3508e+05,1.488e+12,41.804,-72.25
5.3508e+05,1.488e+12,41.804,-72.25
5.3508e+05,1.488e+12,41.804,-72.25
5.3508e+05,1.488e+12,41.804,-72.25
5.3508e+05,1.488e+12,41.803,-72.251
5.3508e+05,1.488e+12,41.803,-72.251
5.3508e+05,1.488e+12,41.803,-72.251
5.3508e+05,1.488e+12,41.803,-72.251
5.3508e+05,1.488e+12,41.803,-72.251
5.3508e+05,1.488e+12,41.805,-72.245
5.3508e+05,1.488e+12,41.805,-72.245
5.3508e+05,1.488e+12,41.805,-72.245
5.3508e+05,1.488e+12,41.805,-72.245
5.3508e+05,1.488e+12,41.806,-72.245
5.3508e+05,1.488e+12,41.806,-72.245
5.3508e+05,1.488e+12,41.806,-72.245
5.3508e+05,1.488e+12,41.805,-72.245
5.3508e+05,1.488e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.806,-72.245
5.3508e+05,1.4885e+12,41.806,-72.245
5.3508e+05,1.4885e+12,41.806,-72.245
5.3508e+05,1.4885e+12,41.806,-72.245
5.3508e+05,1.4885e+12,41.806,-72.245
5.3508e+05,1.4885e+12,41.805,-72.244
5.3508e+05,1.4885e+12,41.805,-72.244
5.3508e+05,1.4885e+12,41.809,-72.253
5.3508e+05,1.4885e+12,41.809,-72.253
5.3508e+05,1.4885e+12,41.809,-72.253
5.3508e+05,1.4885e+12,41.809,-72.253
5.3508e+05,1.4885e+12,41.809,-72.253
5.3508e+05,1.4885e+12,41.809,-72.253
5.3508e+05,1.4885e+12,41.809,-72.253
5.3508e+05,1.4885e+12,41.809,-72.253
5.3508e+05,1.4885e+12,41.809,-72.253
5.3508e+05,1.4885e+12,41.809,-72.253
5.3508e+05,1.4885e+12,41.809,-72.253
5.3508e+05,1.4885e+12,41.809,-72.253
5.3508e+05,1.4885e+12,41.804,-72.253
5.3508e+05,1.4885e+12,41.804,-72.253
5.3508e+05,1.4885e+12,41.804,-72.253
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.806,-72.245
5.3508e+05,1.4885e+12,41.806,-72.245
5.3508e+05,1.4885e+12,41.806,-72.245
5.3508e+05,1.4885e+12,41.806,-72.245
5.3508e+05,1.4885e+12,41.806,-72.245
5.3508e+05,1.4885e+12,41.806,-72.245
5.3508e+05,1.4885e+12,41.806,-72.245
5.3508e+05,1.4885e+12,41.806,-72.245
5.3508e+05,1.4885e+12,41.806,-72.245
5.3508e+05,1.4885e+12,41.806,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4885e+12,41.805,-72.245
5.3508e+05,1.4886e+12,41.805,-72.245
5.3508e+05,1.4886e+12,41.805,-72.245
5.3508e+05,1.4886e+12,41.805,-72.245
5.3508e+05,1.4886e+12,41.805,-72.245
5.3508e+05,1.4886e+12,41.805,-72.245
5.3508e+05,1.4886e+12,41.805,-72.245
5.3508e+05,1.4886e+12,41.805,-72.245
5.3508e+05,1.4886e+12,41.805,-72.245
5.3508e+05,1.4886e+12,41.805,-72.245
5.3508e+05,1.4886e+12,41.806,-72.245
5.3508e+05,1.4886e+12,41.806,-72.245
5.3508e+05,1.4886e+12,41.806,-72.245
5.3508e+05,1.4886e+12,41.806,-72.245
5.3508e+05,1.4886e+12,41.806,-72.245
5.3508e+05,1.4886e+12,41.806,-72.245
5.3508e+05,1.4886e+12,41.806,-72.245
5.3508e+05,1.4886e+12,41.804,-72.253
5.3508e+05,1.4886e+12,41.803,-72.251
5.3508e+05,1.4886e+12,41.803,-72.251
5.3508e+05,1.4886e+12,41.803,-72.251
5.3508e+05,1.4886e+12,41.803,-72.251
5.3508e+05,1.4886e+12,41.803,-72.251
5.3508e+05,1.4886e+12,41.803,-72.251
5.3508e+05,1.4886e+12,41.803,-72.251
5.3508e+05,1.4886e+12,41.803,-72.251
5.3508e+05,1.4886e+12,41.803,-72.251
5.3508e+05,1.4886e+12,41.803,-72.251
5.3508e+05,1.4886e+12,41.803,-72.251
5.3508e+05,1.4886e+12,41.803,-72.251
5.3508e+05,1.4886e+12,41.803,-72.251
5.3508e+05,1.4886e+12,41.803,-72.251
5.3508e+05,1.4886e+12,41.803,-72.251
5.3508e+05,1.4886e+12,41.803,-72.251
5.3508e+05,1.4886e+12,41.803,-72.251
