A,B,C,D
3.2632e+05,1.4871e+12,41.804,-72.253
3.2632e+05,1.4871e+12,41.804,-72.252
3.2632e+05,1.4871e+12,41.804,-72.252
3.2632e+05,1.4871e+12,41.807,-72.251
3.2632e+05,1.4871e+12,41.807,-72.25
3.2632e+05,1.4871e+12,41.807,-72.25
3.2632e+05,1.4871e+12,41.807,-72.25
3.2632e+05,1.4871e+12,41.81,-72.252
3.2632e+05,1.4871e+12,41.81,-72.251
3.2632e+05,1.4871e+12,41.81,-72.252
3.2632e+05,1.4871e+12,41.811,-72.252
3.2632e+05,1.4871e+12,41.81,-72.252
3.2632e+05,1.4871e+12,41.81,-72.252
3.2632e+05,1.4871e+12,41.81,-72.252
3.2632e+05,1.4871e+12,41.81,-72.252
3.2632e+05,1.4871e+12,41.81,-72.252
3.2632e+05,1.4871e+12,41.81,-72.252
3.2632e+05,1.4871e+12,41.81,-72.252
3.2632e+05,1.4871e+12,41.81,-72.252
3.2632e+05,1.4871e+12,41.81,-72.252
3.2632e+05,1.4871e+12,41.81,-72.252
3.2632e+05,1.4871e+12,41.81,-72.252
3.2632e+05,1.4871e+12,41.81,-72.252
3.2632e+05,1.4871e+12,41.809,-72.254
3.2632e+05,1.4871e+12,41.811,-72.256
3.2632e+05,1.4871e+12,41.811,-72.256
3.2632e+05,1.4871e+12,41.811,-72.256
3.2632e+05,1.4871e+12,41.811,-72.256
3.2632e+05,1.4871e+12,41.811,-72.256
3.2632e+05,1.4871e+12,41.811,-72.256
3.2632e+05,1.4871e+12,41.806,-72.259
3.2632e+05,1.4871e+12,41.805,-72.259
3.2632e+05,1.4871e+12,41.805,-72.259
3.2632e+05,1.4871e+12,41.805,-72.259
3.2632e+05,1.4871e+12,41.805,-72.259
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.259
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
3.2632e+05,1.4871e+12,41.806,-72.258
