A,B,C,D
7.1929e+05,1.4874e+12,41.807,-72.253
7.1929e+05,1.4874e+12,41.807,-72.253
7.1929e+05,1.4874e+12,41.807,-72.249
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.244
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.244
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.244
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.244
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.806,-72.243
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.244
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.244
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.244
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.244
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.244
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.244
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.244
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.244
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.244
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.244
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.244
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.244
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.244
7.1929e+05,1.4874e+12,41.805,-72.243
7.1929e+05,1.4874e+12,41.805,-72.25
7.1929e+05,1.4874e+12,41.809,-72.259
7.1929e+05,1.4874e+12,41.827,-72.268
7.1929e+05,1.4874e+12,41.826,-72.271
7.1929e+05,1.4874e+12,41.806,-72.243
7.1929e+05,1.4874e+12,41.806,-72.243
