A,B,C,D
1.6785e+05,1.4907e+12,41.807,-72.252
1.6785e+05,1.4907e+12,41.805,-72.246
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.244
1.6785e+05,1.4908e+12,41.806,-72.243
1.6785e+05,1.4908e+12,41.806,-72.253
1.6785e+05,1.4908e+12,41.806,-72.253
1.6785e+05,1.4908e+12,41.808,-72.254
1.6785e+05,1.4908e+12,41.807,-72.253
1.6785e+05,1.4908e+12,41.807,-72.254
1.6785e+05,1.4908e+12,41.806,-72.255
1.6785e+05,1.4908e+12,41.808,-72.254
1.6785e+05,1.4908e+12,41.806,-72.255
1.6785e+05,1.4908e+12,41.806,-72.255
1.6785e+05,1.4908e+12,41.808,-72.254
1.6785e+05,1.4908e+12,41.806,-72.255
1.6785e+05,1.4908e+12,41.802,-72.251
1.6785e+05,1.4908e+12,41.802,-72.251
1.6785e+05,1.4908e+12,41.808,-72.253
1.6785e+05,1.4908e+12,41.811,-72.254
1.6785e+05,1.4908e+12,41.809,-72.256
1.6785e+05,1.4908e+12,41.811,-72.254
1.6785e+05,1.4908e+12,41.809,-72.256
1.6785e+05,1.4908e+12,41.809,-72.256
1.6785e+05,1.4908e+12,41.811,-72.254
1.6785e+05,1.4908e+12,41.809,-72.256
1.6785e+05,1.4908e+12,41.811,-72.254
1.6785e+05,1.4908e+12,41.809,-72.256
1.6785e+05,1.4908e+12,41.811,-72.254
1.6785e+05,1.4908e+12,41.809,-72.256
1.6785e+05,1.4908e+12,41.811,-72.254
1.6785e+05,1.4908e+12,41.809,-72.256
1.6785e+05,1.4908e+12,41.811,-72.254
1.6785e+05,1.4908e+12,41.811,-72.254
1.6785e+05,1.4908e+12,41.811,-72.254
1.6785e+05,1.4908e+12,41.811,-72.254
1.6785e+05,1.4908e+12,41.811,-72.254
1.6785e+05,1.4908e+12,41.811,-72.254
1.6785e+05,1.4908e+12,41.811,-72.254
1.6785e+05,1.4908e+12,41.811,-72.254
1.6785e+05,1.4908e+12,41.811,-72.254
1.6785e+05,1.4908e+12,41.811,-72.254
1.6785e+05,1.4908e+12,41.811,-72.254
1.6785e+05,1.4908e+12,41.811,-72.254
1.6785e+05,1.4908e+12,41.808,-72.256
1.6785e+05,1.4908e+12,41.807,-72.256
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.256
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.256
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.256
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.256
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.256
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.256
1.6785e+05,1.4908e+12,41.807,-72.255
1.6785e+05,1.4908e+12,41.807,-72.256
1.6785e+05,1.4908e+12,41.807,-72.254
1.6785e+05,1.4908e+12,41.809,-72.256
1.6785e+05,1.4908e+12,41.806,-72.259
1.6785e+05,1.4908e+12,41.81,-72.257
1.6785e+05,1.4908e+12,41.81,-72.257
1.6785e+05,1.4908e+12,41.81,-72.257
1.6785e+05,1.4908e+12,41.81,-72.257
1.6785e+05,1.4908e+12,41.81,-72.257
1.6785e+05,1.4908e+12,41.81,-72.257
1.6785e+05,1.4908e+12,41.807,-72.254
1.6785e+05,1.4908e+12,41.806,-72.252
1.6785e+05,1.4908e+12,41.807,-72.252
