A,B,C,D
2.9544e+05,1.4873e+12,41.805,-72.253
2.9544e+05,1.4873e+12,41.805,-72.25
2.9544e+05,1.4873e+12,41.805,-72.251
2.9544e+05,1.4873e+12,41.805,-72.25
2.9544e+05,1.4873e+12,41.805,-72.25
2.9544e+05,1.4873e+12,41.805,-72.25
2.9544e+05,1.4873e+12,41.806,-72.254
2.9544e+05,1.4873e+12,41.806,-72.254
2.9544e+05,1.4873e+12,41.806,-72.254
2.9544e+05,1.4873e+12,41.806,-72.255
2.9544e+05,1.4873e+12,41.807,-72.253
2.9544e+05,1.4873e+12,41.806,-72.254
2.9544e+05,1.4873e+12,41.804,-72.248
2.9544e+05,1.4873e+12,41.805,-72.25
2.9544e+05,1.4873e+12,41.805,-72.25
2.9544e+05,1.4873e+12,41.806,-72.256
2.9544e+05,1.4873e+12,41.806,-72.256
2.9544e+05,1.4873e+12,41.807,-72.255
2.9544e+05,1.4873e+12,41.807,-72.255
2.9544e+05,1.4873e+12,41.807,-72.255
2.9544e+05,1.4873e+12,41.807,-72.255
2.9544e+05,1.4873e+12,41.807,-72.255
2.9544e+05,1.4873e+12,41.804,-72.253
2.9544e+05,1.4873e+12,41.805,-72.25
2.9544e+05,1.4873e+12,41.805,-72.25
2.9544e+05,1.4873e+12,41.805,-72.25
2.9544e+05,1.4873e+12,41.805,-72.25
2.9544e+05,1.4873e+12,41.804,-72.249
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.804,-72.249
2.9544e+05,1.4887e+12,41.804,-72.249
2.9544e+05,1.4887e+12,41.804,-72.249
2.9544e+05,1.4887e+12,41.804,-72.249
2.9544e+05,1.4887e+12,41.804,-72.249
2.9544e+05,1.4887e+12,41.804,-72.249
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
2.9544e+05,1.4887e+12,41.805,-72.25
