A,B,C,D
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.807,-72.255
5.7093e+05,1.4871e+12,41.807,-72.255
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.804,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.804,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.804,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.804,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.804,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.249
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.804,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.804,-72.25
5.7093e+05,1.4871e+12,41.805,-72.25
5.7093e+05,1.4871e+12,41.804,-72.249
5.7093e+05,1.4872e+12,41.805,-72.25
5.7093e+05,1.4872e+12,41.805,-72.25
5.7093e+05,1.4872e+12,41.804,-72.25
5.7093e+05,1.4872e+12,41.805,-72.25
5.7093e+05,1.4872e+12,41.804,-72.25
5.7093e+05,1.4872e+12,41.805,-72.25
5.7093e+05,1.4872e+12,41.805,-72.25
