A,B,C,D
1.8954e+05,1.4925e+12,41.802,-72.25
1.8954e+05,1.4925e+12,41.802,-72.25
1.8954e+05,1.4925e+12,41.802,-72.25
1.8954e+05,1.4925e+12,41.802,-72.25
1.8954e+05,1.4925e+12,41.802,-72.25
1.8954e+05,1.4925e+12,41.802,-72.25
1.8954e+05,1.4925e+12,41.802,-72.25
1.8954e+05,1.4925e+12,41.802,-72.25
1.8954e+05,1.4925e+12,41.802,-72.25
1.8954e+05,1.4925e+12,41.802,-72.25
1.8954e+05,1.4925e+12,41.802,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.807,-72.25
1.8954e+05,1.4926e+12,41.807,-72.25
1.8954e+05,1.4926e+12,41.807,-72.25
1.8954e+05,1.4926e+12,41.807,-72.25
1.8954e+05,1.4926e+12,41.807,-72.25
1.8954e+05,1.4926e+12,41.807,-72.25
1.8954e+05,1.4926e+12,41.807,-72.25
1.8954e+05,1.4926e+12,41.808,-72.246
1.8954e+05,1.4926e+12,41.811,-72.254
1.8954e+05,1.4926e+12,41.811,-72.254
1.8954e+05,1.4926e+12,41.811,-72.254
1.8954e+05,1.4926e+12,41.811,-72.254
1.8954e+05,1.4926e+12,41.811,-72.254
1.8954e+05,1.4926e+12,41.811,-72.254
1.8954e+05,1.4926e+12,41.811,-72.254
1.8954e+05,1.4926e+12,41.811,-72.254
1.8954e+05,1.4926e+12,41.802,-72.25
1.8954e+05,1.4926e+12,41.802,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
1.8954e+05,1.4926e+12,41.803,-72.25
