A,B,C,D
8.9324e+05,1.4887e+12,41.812,-72.251
8.9324e+05,1.4887e+12,41.812,-72.251
8.9324e+05,1.4893e+12,42.43,-71.124
8.9324e+05,1.4894e+12,42.46,-71.39
8.9324e+05,1.4897e+12,42.349,-71.048
8.9324e+05,1.4897e+12,42.351,-71.045
8.9324e+05,1.4897e+12,42.353,-71.071
8.9324e+05,1.4901e+12,41.808,-72.248
8.9324e+05,1.4901e+12,41.81,-72.25
8.9324e+05,1.4901e+12,41.809,-72.249
8.9324e+05,1.4901e+12,41.807,-72.246
8.9324e+05,1.4901e+12,41.807,-72.246
8.9324e+05,1.4902e+12,41.812,-72.251
8.9324e+05,1.4902e+12,41.812,-72.251
8.9324e+05,1.4902e+12,41.812,-72.251
8.9324e+05,1.4902e+12,41.812,-72.251
8.9324e+05,1.4902e+12,41.812,-72.251
8.9324e+05,1.4902e+12,41.812,-72.251
8.9324e+05,1.4902e+12,41.812,-72.251
8.9324e+05,1.4902e+12,41.812,-72.251
8.9324e+05,1.4908e+12,41.807,-72.252
8.9324e+05,1.4908e+12,41.807,-72.252
8.9324e+05,1.4908e+12,41.807,-72.252
8.9324e+05,1.4916e+12,41.81,-72.25
8.9324e+05,1.4923e+12,42.347,-71.096
8.9324e+05,1.4923e+12,42.347,-71.096
8.9324e+05,1.4923e+12,42.347,-71.096
8.9324e+05,1.493e+12,41.81,-72.25
8.9324e+05,1.4932e+12,41.811,-72.25
8.9324e+05,1.4932e+12,41.811,-72.25
8.9324e+05,1.4932e+12,41.811,-72.25
8.9324e+05,1.4932e+12,41.808,-72.247
8.9324e+05,1.4947e+12,42.485,-71.47
8.9324e+05,1.495e+12,42.356,-71.051
8.9324e+05,1.495e+12,42.371,-71.063
8.9324e+05,1.4965e+12,40.746,-73.903
8.9324e+05,1.4967e+12,40.757,-73.987
8.9324e+05,1.4969e+12,38.874,-77.456
8.9324e+05,1.4969e+12,38.874,-77.455
8.9324e+05,1.4972e+12,40.744,-73.843
8.9324e+05,1.4973e+12,40.751,-73.975
8.9324e+05,1.4973e+12,40.745,-73.897
8.9324e+05,1.4974e+12,40.746,-73.896
8.9324e+05,1.4977e+12,40.731,-73.993
8.9324e+05,1.4981e+12,40.769,-73.978
8.9324e+05,1.4981e+12,40.769,-73.977
8.9324e+05,1.4981e+12,40.769,-73.977
8.9324e+05,1.4981e+12,40.769,-73.977
8.9324e+05,1.4981e+12,40.769,-73.977
8.9324e+05,1.4981e+12,40.769,-73.977
8.9324e+05,1.4981e+12,40.769,-73.977
8.9324e+05,1.4981e+12,40.769,-73.977
8.9324e+05,1.4981e+12,40.769,-73.977
8.9324e+05,1.4981e+12,40.769,-73.977
8.9324e+05,1.4981e+12,40.769,-73.977
8.9324e+05,1.4981e+12,40.769,-73.977
8.9324e+05,1.4981e+12,40.769,-73.977
8.9324e+05,1.4981e+12,40.769,-73.977
8.9324e+05,1.5001e+12,40.746,-73.847
8.9324e+05,1.5005e+12,40.745,-73.908
8.9324e+05,1.5006e+12,40.747,-74.011
8.9324e+05,1.5006e+12,40.747,-74.012
8.9324e+05,1.5007e+12,40.763,-73.984
8.9324e+05,1.5007e+12,40.764,-73.983
8.9324e+05,1.5008e+12,40.76,-73.976
